,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood,cluster
4608,5376,Kathy Conner,female,0,0,1,1,12144.0,420.0,10.0,279.0,525.0,24.0,221.0,211.0,152.0,0.0,2977.0,67.0,2010,38.72109496163299,-9.145099299058332,1,0.0930064739506595,No Degree,0,73,16953.0,0.7163333923199434,0.0247743762165988,0.0164572642010263,0.0309679702707485,0.0014156786409485,0.0130360408187341,0.0124461747183389,0.0089659647260071,0.0,0.1756031380876541,Pet Lovers
4644,5421,Linh Mattison,female,0,0,1,1,7332.0,7.0,6.0,292.0,460.0,21.0,235.0,67.0,46.0,0.0,13542.0,63.0,2008,38.73991117803383,-9.17629607544436,1,0.1426787359924342,No Degree,0,48,22002.0,0.3332424325061358,0.0003181528951913,0.013271520770839,0.0209071902554313,0.000954458685574,0.0106808471957094,0.0030451777111171,0.0020907190255431,0.0,0.6154895009544586,Pet Lovers
4661,5445,Chuck Stair,male,0,0,0,1,13256.0,98.0,11.0,347.0,463.0,5.0,189.0,188.0,216.0,0.0,14029.0,26.0,2006,38.72399343148254,-9.187488699797347,1,0.0672465257608697,No Degree,0,46,28791.0,0.460421659546386,0.0034038414782397,0.0120523774790733,0.0160814143308672,0.0001736653815428,0.0065645514223194,0.0065298183460109,0.0075023444826508,0.0,0.4872703275329096,Pet Lovers
4665,5449,Paul Wasson,male,0,0,0,1,10685.0,201.0,7.0,196.0,528.0,7.0,203.0,112.0,35.0,0.0,10191.0,48.0,2011,38.74741445488979,-9.172277943375176,1,0.1918886732560026,No Degree,0,80,22158.0,0.4822186117880675,0.0090712158137015,0.0088455636790324,0.0238288654210668,0.0003159129885368,0.0091614766675692,0.0050546078165899,0.0015795649426843,0.0,0.4599241808827511,Pet Lovers
4667,5451,Timothy Hanlin,male,0,0,0,1,15746.0,6.0,13.0,182.0,545.0,23.0,59.0,316.0,70.0,0.0,9422.0,13.0,2011,38.73135530120616,-9.199478879286742,1,0.2693007681229068,No Degree,0,30,26369.0,0.5971405817437142,0.0002275399142932,0.0069020440668967,0.0206682088816413,0.0008722363381243,0.0022374758238841,0.011983768819447,0.0026546323334218,0.0,0.3573135120785771,Pet Lovers
4681,5469,Charmaine Harper,female,0,0,1,1,3140.0,245.0,8.0,278.0,402.0,110.0,286.0,262.0,118.0,0.0,8067.0,20.0,2016,38.756817501264536,-9.135774892416723,1,0.1665748370936822,No Degree,0,25,12908.0,0.2432599938022931,0.0189804772234273,0.0215370312984195,0.0311434769135419,0.0085218469166408,0.0221568019832661,0.0202974899287263,0.0091416176014874,0.0,0.6249612643321971,Pet Lovers
4683,5471,Michael Kochanski,male,0,0,1,1,10161.0,58.0,16.0,225.0,643.0,31.0,148.0,277.0,13.0,0.0,13646.0,16.0,2008,38.72331394396724,-9.200486196019083,1,0.1791501652071253,No Degree,0,47,25202.0,0.4031822871200698,0.0023014046504245,0.0089278628680263,0.025513848107293,0.0012300611062614,0.0058725497976351,0.0109911911753035,0.0005158320768193,0.0,0.5414649630981668,Pet Lovers
4685,5473,Jennifer Washington,female,0,0,1,1,7109.0,0.0,13.0,203.0,403.0,101.0,209.0,237.0,7.0,0.0,15110.0,67.0,2012,38.71430471628387,-9.134349225711729,1,0.1860896020141925,No Degree,0,35,23379.0,0.3040763077975961,0.0,0.0086830061166003,0.0172376919457632,0.0043201163437272,0.0089396466914752,0.010137302707558,0.0002994140040207,0.0,0.6463065143932589,Pet Lovers
4688,5476,Steve Buel,male,0,0,0,1,8821.0,464.0,13.52057966862436,332.0,538.0,46.0,69.0,164.0,100.0,0.0,15819.0,65.0,2009,38.76351617481399,-9.180135758723962,1,0.1332002118989631,No Degree,0,62,26353.0,0.3347246992752248,0.0176071035555724,0.012598186164763,0.0204151330019352,0.0017455318180093,0.002618297727014,0.0062232003946419,0.0037946343869768,0.0,0.6002732136758623,Pet Lovers
4711,5504,Terrance Haddock,male,0,0,0,1,12440.0,9.0,13.0,247.0,512.0,28.0,184.0,151.0,170.0,0.0,7780.0,49.0,2007,38.74204328388576,-9.174428314358508,1,0.3610760229077807,No Degree,0,76,21521.0,0.578040053900841,0.0004181961804748,0.0114771618419218,0.0237907160447934,0.0013010547836996,0.0085497885785976,0.007016402583523,0.0078992611867478,0.0,0.3615073648994006,Pet Lovers
4718,5512,Jana Smith,female,0,0,0,1,14066.0,95.0,17.0,145.0,661.0,21.0,181.0,198.0,34.0,0.0,11267.0,17.0,2012,38.73351675939492,-9.209538060728727,1,0.1224028169971909,No Degree,0,83,26668.0,0.5274486275686215,0.0035623218839058,0.005437228138593,0.0247862606869656,0.0007874606269686,0.0067871606419679,0.0074246287685615,0.0012749362531873,0.0,0.4224913754312284,Pet Lovers
4720,5514,Rebecca Mayhew,female,0,0,1,1,5215.0,147.0,11.0,149.0,621.0,45.0,206.0,272.0,152.0,0.0,8064.0,40.0,2004,38.71100184701367,-9.142924448887184,1,0.1606526533032711,No Degree,0,63,14871.0,0.3506825364803981,0.0098850110954206,0.010019501042297,0.0417591285051442,0.0030260238047205,0.0138524645282765,0.0182906327752,0.0102212359626117,0.0,0.542263465805931,Pet Lovers
4722,5516,Jennifer Taylor,female,0,0,0,1,7595.0,13.0,8.0,162.0,649.0,48.0,266.0,101.0,115.0,0.0,11267.0,69.0,2010,38.77749091674344,-9.155689317436766,1,0.2379191728911901,No Degree,0,57,20216.0,0.3756925207756232,0.0006430550059358,0.0080134546893549,0.0321032845271072,0.002374356944994,0.0131578947368421,0.004996042738425,0.0056885635140482,0.0,0.5573308270676691,Pet Lovers
4726,5520,Ray Kabat,male,0,0,1,1,9123.0,3.0,6.0,134.0,554.0,24.0,173.0,117.0,22.0,0.0,8822.0,57.0,2005,38.7853525943765,-9.203800532395524,1,0.2534887539209757,No Degree,0,47,18972.0,0.4808665401644529,0.0001581277672359,0.0070630402698713,0.0292009276829011,0.0012650221378874,0.0091187012439384,0.0061669829222011,0.0011596036263967,0.0,0.4650010541851149,Pet Lovers
4738,5533,Matt Jackson,male,0,0,0,1,16636.0,55.0,15.0,153.0,582.0,6.0,168.0,96.0,207.0,0.0,12314.0,36.0,2012,38.78297567038695,-9.209790942718158,1,0.0890717751594701,No Degree,0,40,30217.0,0.550551014329682,0.0018201674554058,0.0050633749214018,0.0192606810735678,0.0001985637224079,0.0055597842274216,0.0031770195585266,0.0068504484230731,0.0,0.4075189462885131,Pet Lovers
4742,5540,Loretta Justis,female,0,0,0,1,3094.0,81.0,9.0,157.0,553.0,80.0,178.0,130.0,18.0,0.0,13389.0,69.0,2010,38.71415172606364,-9.17890590808428,1,0.2215750472603453,No Degree,0,50,17680.0,0.175,0.0045814479638009,0.0088800904977375,0.0312782805429864,0.004524886877828,0.0100678733031674,0.0073529411764705,0.0010180995475113,0.0,0.7572963800904977,Pet Lovers
4776,5578,Harry Flores,male,0,0,0,1,15113.0,204.0,15.0,181.0,583.0,85.0,338.0,284.0,21.0,0.0,9112.0,3.0,2010,38.73030524551074,-9.188688729192002,1,0.3132987001997341,No Degree,0,64,25921.0,0.5830407777477721,0.0078700667412522,0.0069827552949346,0.0224914162262258,0.0032791944755217,0.013039620385016,0.0109563674240962,0.0008101539292465,0.0,0.3515296477759346,Pet Lovers
4777,5580,Mark Dunn,male,0,0,1,1,14532.0,7.0,15.0,208.0,401.0,2.0,101.0,167.0,17.0,0.0,6082.0,47.0,2014,38.72227334821094,-9.150989296184646,1,0.2554950375214218,No Degree,0,34,21517.0,0.6753729609146256,0.0003253241622902,0.009666775108054,0.0186364270112004,9.294976065436632e-05,0.0046939629130454,0.0077613050146395,0.0007900729655621,0.0,0.282660222149928,Pet Lovers
4779,5582,Joann Eiche,female,0,0,0,1,11928.0,195.0,13.52057966862436,204.0,424.0,57.0,188.0,102.0,55.0,0.0,17399.0,5.0,2009,38.71487852217536,-9.158203374627693,1,0.0850161021747887,No Degree,0,64,30552.0,0.3904163393558523,0.0063825608798114,0.0066771406127258,0.0138779785284105,0.001865671641791,0.0061534433097669,0.0033385703063629,0.0018002094789211,0.0,0.5694880858863577,Pet Lovers
4789,5593,Carlos Byrd,male,0,0,0,1,10349.0,297.0,9.0,173.0,373.0,33.0,169.0,319.0,190.0,0.0,11520.0,128.0,2005,38.73931553951422,-9.192025603561367,1,0.2572979463044783,No Degree,0,81,23423.0,0.441830679246894,0.0126798445971907,0.007385902745165,0.0159245186355291,0.00140887162191,0.0072151304273577,0.0136190923451308,0.0081116850958459,0.0,0.4918242752849763,Pet Lovers
4790,5594,Peggy Obannon,female,0,0,0,1,11158.0,157.0,7.0,420.0,356.0,63.0,37.0,166.0,84.0,0.0,14549.0,18.0,2006,38.784911777639245,-9.19884306347412,1,0.2676727527605556,No Degree,0,73,26990.0,0.4134123749536865,0.0058169692478695,0.0155613190070396,0.0131900703964431,0.0023341978510559,0.0013708781030011,0.0061504260837347,0.0031122638014079,0.0,0.5390515005557613,Pet Lovers
4807,5613,James Frye,male,0,0,1,1,8822.0,163.0,7.0,88.0,369.0,98.0,351.0,160.0,5.0,0.0,10694.0,71.0,2000,38.77033363914553,-9.144940351978034,1,0.1491749353572624,No Degree,0,83,20750.0,0.4251566265060241,0.0078554216867469,0.0042409638554216,0.0177831325301204,0.004722891566265,0.0169156626506024,0.0077108433734939,0.0002409638554216,0.0,0.5153734939759036,Pet Lovers
4822,5629,Jacqueline Sylvester,female,0,0,1,1,1878.0,365.0,11.0,361.0,554.0,0.0,310.0,190.0,84.0,0.0,10421.0,30.0,2009,38.7544794511679,-9.137214644752737,1,0.2301833149861147,No Degree,0,57,14163.0,0.1325990256301631,0.0257713761208783,0.0254889500811974,0.0391160064957989,0.0,0.0218880180752665,0.0134152368848407,0.005930946833298,0.0,0.7357904398785569,Pet Lovers
4823,5630,John Desantiago,male,0,0,1,1,8216.0,165.0,11.0,260.0,533.0,15.0,286.0,1471.4238457539814,108.0,0.0,2781.0,6.0,2010,38.75400636586333,-9.183289139351164,1,0.3344192332123302,No Degree,0,62,13835.42384575398,0.5938379692300824,0.0119259085836129,0.0187923407984203,0.0385242986367616,0.0010841735076011,0.0206715748782623,0.1063519168012733,0.0078060492547284,0.0,0.2010057683092574,Pet Lovers
4824,5631,Jason Minelli,male,0,0,0,1,15910.0,56.0,15.0,289.0,393.0,71.0,70.0,59.0,180.0,0.0,12066.0,6.0,2009,38.77671509491415,-9.161967107005182,1,0.2712417781629563,No Degree,0,75,29094.0,0.5468481473843404,0.0019247954904791,0.0099333195847941,0.0135079397813982,0.0024403657111431,0.0024059943630989,0.0020279095346119,0.0061868426479686,0.0,0.4147246855021654,Pet Lovers
4841,5652,Wilma Mijangos,female,0,0,1,1,11541.0,61.0,16.0,266.0,465.0,22.0,316.0,208.0,118.0,0.0,12923.0,72.0,2019,38.785347930197965,-9.166519467711872,1,0.0860157941065693,No Degree,0,28,25920.0,0.4452546296296296,0.0023533950617283,0.0102623456790123,0.0179398148148148,0.0008487654320987,0.0121913580246913,0.0080246913580246,0.0045524691358024,0.0,0.4985725308641975,Pet Lovers
4844,5655,Bradley Schwartz,male,0,0,0,1,16330.0,17.0,8.0,277.0,522.0,34.0,107.0,4.0,1.0,0.0,17609.0,62.0,2011,38.78603592299253,-9.135942512133305,1,0.2534887539209757,No Degree,0,66,34901.0,0.4678949027248503,0.0004870920603994,0.0079367353370963,0.0149565915016761,0.0009741841207988,0.0030658147331022,0.0001146098965645,2.865247414114209e-05,0.0,0.504541417151371,Pet Lovers
4856,5670,Florence Clayborn,female,0,0,0,1,6462.0,27.0,11.0,268.0,616.0,55.0,84.0,113.0,31.0,0.0,6822.0,19.0,2022,38.7305074998803,-9.16895332624024,1,0.2534887539209757,No Degree,0,25,14478.0,0.4463323663489432,0.001864898466639,0.0185108440392319,0.0425473131648017,0.0037988672468573,0.0058019063406547,0.0078049454344522,0.0021411797209559,0.0,0.4711976792374637,Pet Lovers
4870,5686,Laverne Loftin,female,0,0,0,1,15724.0,149.0,14.0,251.0,462.0,17.0,209.0,382.0,34.0,0.0,10875.0,10.0,2006,38.720288242952975,-9.158943912782815,1,0.1577190326206528,No Degree,0,41,28103.0,0.5595132192292638,0.0053019250613813,0.0089314308080987,0.0164395260292495,0.0006049176244529,0.0074369284418033,0.0135928548553535,0.0012098352489058,0.0,0.3869693627014909,Pet Lovers
4874,5690,Helen Buck,female,0,0,1,1,8558.0,326.0,6.0,277.0,691.0,13.0,105.0,238.0,69.0,0.0,9580.0,58.0,2013,38.733195546616805,-9.191173415493417,1,0.1581537986957614,No Degree,0,68,19857.0,0.4309815178526464,0.0164173842977287,0.0139497406456161,0.034798811502241,0.0006546809689278,0.0052878078259555,0.0119856977388326,0.0034748451427708,0.0,0.4824495140252807,Pet Lovers
4901,5723,Stella Harris,female,0,0,0,1,11978.0,159.0,13.52057966862436,21.0,405.0,12.0,150.0,125.0,36.0,0.0,9335.0,74.0,2024,38.721296733821845,-9.172927713481824,1,0.2495972834376382,No Degree,0,22,22221.0,0.5390396471805949,0.007155393546645,0.0009450519778587,0.0182260024301336,0.0005400297016335,0.0067503712704198,0.0056253093920165,0.0016200891049007,0.0,0.4200981053957968,Pet Lovers
4906,5729,Alonzo Spies,male,0,0,1,1,13133.0,1.0,11.0,164.0,562.0,34.0,302.0,235.0,54.0,0.0,12254.0,76.0,2013,38.73233607393738,-9.140422038575474,1,0.2910758615396646,No Degree,0,71,26739.0,0.4911552414076817,3.739855641572235e-05,0.0061333632521784,0.0210179887056359,0.0012715509181345,0.0112943640375481,0.0087886607576947,0.002019522046449,0.0,0.4582819103182617,Pet Lovers
4917,5744,David Spalla,male,0,0,0,1,13175.0,120.0,17.0,252.0,633.0,51.0,180.0,85.0,23.0,0.0,9806.0,52.0,2012,38.7718564813734,-9.15306789573452,1,0.229825528790054,No Degree,0,51,24325.0,0.5416238437821171,0.0049331963001027,0.0103597122302158,0.0260226104830421,0.0020966084275436,0.0073997944501541,0.0034943473792394,0.000945529290853,0.0,0.4031243576567317,Pet Lovers
4923,5752,Amanda Rhodes,female,0,0,1,1,11808.0,107.0,7.0,148.0,477.0,6.0,128.0,189.0,1.0,0.0,11217.0,75.0,2012,38.74494068848882,-9.21152256006421,1,0.0189689332126191,No Degree,0,56,24081.0,0.4903450853369877,0.0044433370707196,0.0061459241725841,0.0198081475021801,0.0002491590880777,0.0053153938789917,0.0078485112744487,4.152651467962294e-05,0.0,0.4658029151613305,Pet Lovers
4929,5759,Margaret Michalik,female,0,0,0,1,9934.0,384.0,6.0,236.0,527.0,47.0,103.0,185.0,104.0,0.0,9722.0,41.0,2010,38.72459027089914,-9.139348567251789,1,0.0011355755726922,No Degree,0,59,21242.0,0.4676584125788532,0.0180773938423877,0.0111100649656341,0.0248093399868185,0.0022125976838339,0.0048488842858487,0.008709161095942,0.0048959608323133,0.0,0.4576781847283683,Pet Lovers
4936,5766,Katrina Richmond,female,0,0,0,1,19134.0,437.0,17.0,199.0,568.0,89.0,356.0,301.0,180.0,0.0,7015.0,16.0,2011,38.769339223863305,-9.156955798966296,1,0.1538876583783229,No Degree,0,66,28279.0,0.6766151561229181,0.01545316312458,0.0070370239400261,0.0200855758690194,0.0031472117118709,0.0125888468474839,0.0106439407334064,0.0063651472824357,0.0,0.2480639343682591,Pet Lovers
4943,5774,Robert Yazzie,male,0,0,1,1,7613.0,356.0,11.0,199.0,605.0,94.0,63.0,342.0,81.0,0.0,11240.0,62.0,2014,38.75930088679742,-9.13391056377798,1,0.136638518962984,No Degree,0,75,20593.0,0.3696887291798184,0.0172874277667168,0.0096634778808332,0.0293789151653474,0.0045646578934589,0.0030592919924246,0.0166075851017336,0.0039333754188316,0.0,0.5458165396008352,Pet Lovers
4957,5790,James Greeley,male,0,0,1,1,14530.0,251.0,6.0,50.0,560.0,89.0,180.0,161.0,39.0,0.0,7319.0,13.0,2012,38.76836686883431,-9.187366196074503,1,0.4148818235651037,No Degree,0,69,23179.0,0.6268605202985461,0.0108287674187842,0.0021571249838215,0.0241597998188015,0.0038396824712023,0.0077656499417576,0.0069459424479054,0.0016825574873808,0.0,0.3157599551318003,Pet Lovers
4959,5793,Bryan Launderville,male,0,0,0,1,12711.0,150.0,14.0,162.0,481.0,90.0,343.0,220.0,20.0,0.0,3216.0,15.0,2003,38.74239478822605,-9.166268176204598,1,0.1262195006382285,No Degree,0,45,17393.0,0.7308112459035244,0.0086241591444834,0.009314091876042,0.0276548036566434,0.00517449548669,0.0197205772437187,0.0126487667452423,0.0011498878859311,0.0,0.1849019720577243,Pet Lovers
4960,5794,Terri Konrad,female,0,0,1,1,7462.0,39.0,8.0,182.0,632.0,98.0,239.0,56.0,123.0,0.0,6608.0,67.0,2008,38.73263830630352,-9.211457379738798,1,0.2074236942785162,No Degree,0,52,15439.0,0.4833214586436945,0.0025260703413433,0.0117883282596023,0.0409352937366409,0.006347561370555,0.0154802772200272,0.0036271779260314,0.0079668372303905,0.0,0.4280069952717145,Pet Lovers
4965,5799,Derek Ramsey,male,0,0,0,1,12686.0,97.0,13.52057966862436,99.0,708.0,37.0,48.0,255.0,85.0,0.0,7618.0,26.0,2013,38.76975869911075,-9.157640474439289,1,0.2534887539209757,No Degree,0,28,21633.0,0.5864188970554246,0.0044838903527018,0.0045763417001802,0.0327277770073498,0.0017103499283502,0.0022188323394813,0.0117875468034946,0.0039291822678315,0.0,0.3521471825451856,Pet Lovers
4968,5802,Joseph Jones,male,0,0,1,1,11090.0,60.0,17.0,91.0,568.0,47.0,308.0,251.0,231.0,0.0,11867.0,72.0,2010,38.7791387928965,-9.146309714521578,1,0.214051981948105,No Degree,0,63,24513.0,0.4524130053441031,0.0024476808224207,0.0037123159140048,0.0231713784522498,0.0019173499775629,0.0125647615550932,0.0102394647737934,0.0094235711663199,0.0,0.4841104719944519,Pet Lovers
4979,5815,Diane Campbell,female,0,0,1,1,13476.0,147.0,14.0,285.0,502.0,25.0,38.0,258.0,67.0,0.0,8581.0,66.0,2015,38.73972101129879,-9.175776660177446,1,0.1505702107493345,No Degree,0,65,23379.0,0.5764147311689978,0.0062876940844347,0.0121904273065571,0.0214722614311989,0.0010693357286453,0.0016253903075409,0.0110355447196201,0.0028658197527695,0.0,0.3670387955002352,Pet Lovers
5011,5856,Eric Oconor,male,0,0,1,1,7976.0,94.0,9.0,71.0,366.0,88.0,72.0,134.0,17.0,0.0,10187.0,78.0,2016,38.73646140193852,-9.203483097419683,1,0.1435242440723717,No Degree,0,50,19005.0,0.4196790318337279,0.0049460668245198,0.0037358589844777,0.019258089976322,0.0046303604314654,0.0037884767166535,0.0070507761115495,0.0008945014469876,0.0,0.5360168376742962,Pet Lovers
5027,5872,Florence Simmons,female,1,0,1,1,8227.0,175.0,13.0,314.0,439.0,23.0,174.0,136.0,5.0,0.0,10706.0,29.0,2008,38.73874794922779,-9.15623340586908,1,0.1997341360002204,No Degree,1,82,20199.0,0.4072973909599485,0.0086637952373879,0.0155453240259418,0.0217337491955047,0.0011386702311995,0.0086142878360314,0.0067330065844843,0.0002475370067825,0.0,0.5300262389227189,Pet Lovers
5040,5887,Patricia Secrease,female,0,0,1,1,9668.0,139.0,10.0,148.0,393.0,33.0,243.0,298.0,104.0,0.0,11018.0,75.0,2011,38.787528367368765,-9.211915093446825,1,0.0135332134601513,No Degree,0,44,22044.0,0.438577390673199,0.0063055706768281,0.0067138450371983,0.0178279804028307,0.0014970059880239,0.0110234077299945,0.0135184177100344,0.0047178370531663,0.0,0.4998185447287244,Pet Lovers
5042,5889,Mary Brooks,female,0,0,0,1,10548.0,220.0,9.0,366.0,600.0,35.0,289.0,320.0,53.0,0.0,5968.0,94.0,2013,38.71391236083911,-9.145355068678429,1,0.3032982404540287,No Degree,0,83,18399.0,0.5732920267405838,0.0119571715854122,0.0198923854557312,0.0326104679602152,0.0019022772976792,0.015707375400837,0.0173922495787814,0.0028805913364856,0.0,0.3243654546442741,Pet Lovers
5047,5895,German Whitely,male,0,0,1,1,14456.0,27.0,10.0,286.0,357.0,28.0,109.0,221.0,212.0,0.0,10254.0,9.0,2010,38.71829508566103,-9.1495987489053,1,0.2601724516101803,No Degree,0,83,25950.0,0.5570712909441233,0.0010404624277456,0.0110211946050096,0.013757225433526,0.0010789980732177,0.0042003853564547,0.0085163776493256,0.008169556840077,0.0,0.3951445086705202,Pet Lovers
5052,5901,Barbara Bautista,female,0,0,1,1,13667.0,139.0,13.0,137.0,570.0,23.0,160.0,229.0,22.0,0.0,15795.0,35.0,2010,38.78457313870768,-9.19233142141186,1,0.3386811165327833,No Degree,0,73,30742.0,0.4445709452865786,0.004521501528853,0.0044564439528983,0.0185414091470951,0.0007481621234792,0.0052046060763775,0.0074490924468154,0.0007156333355019,0.0,0.5137922061024006,Pet Lovers
5059,5910,Bradley Hardy,male,0,0,1,1,1521.0,423.0,17.0,175.0,528.0,15.0,3.0,32.0,55.0,0.0,12852.0,43.0,2011,38.729772484073045,-9.14953529288514,1,0.0928823835307406,No Degree,0,76,15604.0,0.0974750064086131,0.0271084337349397,0.0112150730581902,0.0338374775698538,0.0009612919764163,0.0001922583952832,0.0020507562163547,0.0035247372468597,0.0,0.8236349653934888,Pet Lovers
5078,5930,Robert Little,male,0,0,0,1,8054.0,237.0,13.0,178.0,499.0,83.0,401.0,213.0,143.0,0.0,8307.0,67.0,2020,38.73553283189587,-9.193546437445782,1,0.1134596737151493,No Degree,0,80,18115.0,0.444603919403809,0.0130830803201766,0.0098261109577698,0.027546232404085,0.0045818382555892,0.0221363510902566,0.0117582114269942,0.0078940104885454,0.0,0.4585702456527739,Pet Lovers
5084,5936,Melissa Monfort,female,0,0,1,1,10878.0,235.0,14.0,208.0,313.0,8.0,270.0,101.0,260.0,0.0,6927.0,89.0,2008,38.71977225448489,-9.20780805136256,1,0.3392575876900069,No Degree,0,40,19200.0,0.5665625,0.0122395833333333,0.0108333333333333,0.0163020833333333,0.0004166666666666,0.0140625,0.0052604166666666,0.0135416666666666,0.0,0.36078125,Pet Lovers
5089,5941,William Gomez,male,0,0,1,1,14346.0,35.0,12.0,171.0,440.0,6.0,206.0,480.0,255.0,0.0,11984.0,6.0,2012,38.70958794801597,-9.208639844783006,1,0.291917037092015,No Degree,0,43,27923.0,0.5137700103857036,0.0012534469791927,0.0061239838126275,0.0157576191669949,0.0002148766250044,0.0073774307918203,0.0171901300003581,0.0091322565626902,0.0,0.4291802456756079,Pet Lovers
5106,5959,Mary Jalbert,female,0,0,1,1,9614.0,140.0,17.0,138.0,728.0,80.0,211.0,157.0,86.0,0.0,6931.0,23.0,2009,38.74120936653501,-9.169293778618536,1,0.079602333391016,No Degree,0,41,18085.0,0.5316007741222007,0.0077412220071882,0.0076306331213713,0.040254354437379,0.004423555432679,0.0116671274536909,0.0086812275366325,0.0047553220901299,0.0,0.3832457837987282,Pet Lovers
5139,5998,Patricia Brown,female,0,0,1,1,16540.0,214.0,11.0,299.0,417.0,1.0,52.0,144.0,50.0,0.0,9006.0,82.0,2017,38.73538077550515,-9.148994092405394,1,0.2055402941431146,No Degree,0,30,26723.0,0.6189424840025446,0.0080080829248213,0.0111888635258017,0.0156045354189275,3.7420948246828576e-05,0.001945889308835,0.0053886165475433,0.0018710474123414,0.0,0.3370130599109381,Pet Lovers
5144,6004,Gary Pratt,male,0,0,0,1,13084.0,72.0,13.52057966862436,204.0,519.0,8.0,379.0,278.0,95.0,0.0,11916.0,73.0,2010,38.730361725043934,-9.198181303971742,1,0.2747796786206155,No Degree,0,47,26555.0,0.4927132366785916,0.0027113537940124,0.0076821690830352,0.0195443419318395,0.000301261532668,0.0142722651101487,0.0104688382602146,0.003577480700433,0.0,0.4487290529090567,Pet Lovers
5145,6005,Margaret Smith,female,0,0,0,1,13145.0,163.0,10.0,153.0,526.0,22.0,219.0,117.0,49.0,0.0,5860.0,64.0,2006,38.77186728186788,-9.167840566110009,1,0.2331268998094787,No Degree,0,47,20254.0,0.6490076034363582,0.0080477930285375,0.0075540633948849,0.0259701787301273,0.0010862051940357,0.0108126789769922,0.0057766367137355,0.0024192752048977,0.0,0.2893255653204305,Pet Lovers
5166,6030,Mark Carnes,male,0,0,1,1,17612.0,136.0,7.0,318.0,498.0,37.0,76.0,208.0,11.0,0.0,9899.0,6.0,2016,38.74648691610646,-9.207291310070229,1,0.1727941705534119,No Degree,0,78,28795.0,0.611633964229901,0.0047230421948254,0.0110435839555478,0.0172946692134051,0.0012849453030039,0.002639347108873,0.0072234762979683,0.0003820107657579,0.0,0.3437749609307171,Pet Lovers
5173,6037,Reva Bickmore,female,0,0,0,1,8747.0,210.0,17.0,338.0,405.0,33.0,307.0,267.0,47.0,0.0,10653.0,107.0,2006,38.72414412090095,-9.162083111053905,1,0.1906941516764572,No Degree,0,76,21007.0,0.4163850145189698,0.0099966677774075,0.0160898748036368,0.0192792878564288,0.0015709049364497,0.0146141762269719,0.0127100490312752,0.0022373494549435,0.0,0.5071166753939164,Pet Lovers
5177,6043,Carl Meyer,male,0,0,0,1,7288.0,332.0,11.0,151.0,575.0,23.0,124.0,430.0,191.0,0.0,11254.0,74.0,2015,38.74317828184443,-9.152520260215669,1,0.1477623652014895,No Degree,0,31,20368.0,0.3578161822466614,0.0163000785545954,0.0074135899450117,0.0282305577376276,0.0011292223095051,0.006087981146897,0.0211115475255302,0.0093774548311076,0.0,0.5525333857030637,Pet Lovers
5187,6058,Wayne Peterson,male,0,0,1,1,4220.0,361.0,12.0,197.0,530.0,57.0,85.0,175.0,48.0,0.0,11380.0,106.0,2007,38.78239638496757,-9.14354806183184,1,0.0964335349600035,No Degree,0,72,17053.0,0.2474637893625755,0.0211692957250923,0.0115522195508121,0.0310795754412713,0.0033425203776461,0.0049844602122793,0.0102621239664575,0.0028147540022283,0.0,0.6673312613616372,Pet Lovers
5195,6068,Ryan Matson,male,0,0,0,1,11505.0,47.0,10.0,204.0,364.0,66.0,204.0,146.0,35.0,0.0,10433.0,22.0,2010,38.73381758065666,-9.140268712177708,1,0.2534887539209757,No Degree,0,41,23004.0,0.5001304121022431,0.0020431229351417,0.0088680229525299,0.0158233350721613,0.0028690662493479,0.0088680229525299,0.0063467223091636,0.0015214745261693,0.0,0.4535298209007129,Pet Lovers
5197,6070,Tim Mcnear,male,0,0,1,1,4967.0,42.0,8.0,87.0,504.0,13.0,316.0,140.0,55.0,0.0,7866.0,27.0,2009,38.78593964547387,-9.171417733122617,1,0.2001630010398123,No Degree,0,40,13990.0,0.3550393137955682,0.0030021443888491,0.0062187276626161,0.0360257326661901,0.0009292351679771,0.0225875625446747,0.0100071479628305,0.0039313795568263,0.0,0.5622587562544675,Pet Lovers
5206,6082,Lucille Register,female,0,0,0,1,4633.0,62.0,10.0,203.0,543.0,127.0,297.0,78.0,125.0,0.0,2675.0,55.0,2019,38.74615244958104,-9.174045264512705,1,0.1383300058451439,No Degree,0,28,8743.0,0.5299096419993138,0.0070913873956307,0.0232185748598879,0.0621068283197987,0.0145259064394372,0.0339700331693926,0.0089214228525677,0.0142971520073201,0.0,0.305959052956651,Pet Lovers
