,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood,cluster
13912,16083,Sylvester Talbot,male,0,0,1,2,3517.0,2498.0,9.0,177.0,481.0,941.0,1065.0,1995.0,2313.0,936.0,2370.0,305.0,2004,38.72895502626167,-9.120786821178678,1,0.1116832569705314,No Degree,0,42,16293.0,0.2158595715951635,0.1533173755600564,0.0108635610384827,0.0295218805622046,0.0577548640520468,0.0653654943840913,0.1224452218744246,0.1419628061130546,0.0574479837967225,0.1454612410237525,Big Spenders
13915,16086,Bsc. Yong Colburn,female,0,0,0,1,2854.0,2897.0,16.0,321.0,374.0,544.0,1027.0,809.0,399.0,1117.0,398.0,83.0,2012,38.760730266304336,-9.167064913916974,1,0.3824483365342253,Bsc,0,32,10740.0,0.2657355679702048,0.2697392923649906,0.0298882681564245,0.0348230912476722,0.0506517690875232,0.0956238361266294,0.0753258845437616,0.0371508379888268,0.1040037243947858,0.0370577281191806,Big Spenders
13916,16087,Msc. Walter Silva,male,1,0,0,1,7622.0,2174.0,9.0,357.0,311.0,518.0,741.0,1323.0,521.0,1301.0,1237.0,333.0,2014,38.76371820944349,-9.095784562737323,1,0.2742318076486677,Msc,1,30,16105.0,0.4732691710648867,0.1349891338093759,0.0221670288730208,0.0193107730518472,0.0321639242471282,0.0460105557280347,0.0821484011176653,0.032350201800683,0.0807823657249301,0.0768084445824278,Big Spenders
13919,16090,Joan Forgey,female,2,1,1,2,6269.0,2195.0,8.0,197.0,381.0,1320.0,711.0,1863.0,2068.0,1053.0,1984.0,387.0,2011,38.78243256445029,-9.180917406241436,1,0.0642815737396193,No Degree,3,37,18041.0,0.3474862812482678,0.1216673133418324,0.0109195720858045,0.0211185632725458,0.0731666759048833,0.0394102322487667,0.1032647857657557,0.1146277922509838,0.0583670528241228,0.1099717310570367,Big Spenders
13920,16092,Rose Neal,female,1,1,0,2,3386.0,1770.0,9.0,232.0,775.0,781.0,1050.0,2867.0,2452.0,1259.0,1914.0,460.0,2005,38.74370336035149,-9.166405963154409,1,0.1260960756888373,No Degree,2,45,16486.0,0.2053863884508067,0.1073638238505398,0.0140725464030086,0.0470095838893606,0.0473735290549557,0.0636904039791338,0.1739051316268348,0.1487322576731772,0.0763678272473614,0.116098507824821,Big Spenders
13929,16103,Kathleen Esquivel,female,1,1,0,1,5504.0,1770.0,11.0,152.0,761.0,1411.0,1345.0,3000.0,2194.0,1213.0,1386.0,1641.0,2018,38.755554483017214,-9.13811325201874,1,0.2034813860636694,No Degree,2,28,18736.0,0.2937660119555935,0.0944705380017079,0.0081127241673783,0.0406169940222032,0.0753095644748078,0.0717869342442357,0.1601195559350982,0.1171007685738684,0.0647416737830913,0.0739752348420153,Big Spenders
13941,16116,Kathleen Bolden,female,1,1,0,2,5177.0,1256.0,9.0,174.0,344.0,1332.0,1509.0,1832.0,1994.0,804.0,1838.0,1151.0,2018,38.72404302328364,-9.139079281795832,1,0.2378540767131239,No Degree,2,28,16260.0,0.3183886838868389,0.0772447724477244,0.0107011070110701,0.0211562115621156,0.0819188191881918,0.0928044280442804,0.1126691266912669,0.1226322263222632,0.0494464944649446,0.1130381303813038,Big Spenders
13944,16119,James Caneva,male,2,0,1,2,5101.0,1164.0,6.0,198.0,396.0,542.0,836.0,1365.0,2215.0,889.0,2201.0,850.0,2005,38.7158416219656,-9.125693359658914,1,0.1824218043921155,No Degree,2,62,14907.0,0.342188233715704,0.0780841215536325,0.013282350573556,0.026564701147112,0.0363587576306433,0.0560810357550144,0.0915677198631515,0.1485879117193265,0.0596364124236935,0.1476487556181659,Big Spenders
13946,16122,Phd. Daniel Roman,male,1,0,0,2,2953.0,3154.0,6.0,390.0,319.0,349.0,716.0,522.0,988.0,918.0,357.0,272.0,2017,38.74803117448498,-9.173783961956582,1,0.2142686297999105,Phd,1,30,10666.0,0.2768610538158635,0.2957059816238515,0.0365647852990811,0.0299081192574535,0.0327207950496906,0.0671291955747234,0.048940558784924,0.092630789424339,0.0860678792424526,0.0334708419276204,Big Spenders
13948,16125,Krishna Bryant,female,0,1,1,1,5651.0,3380.0,9.0,284.0,308.0,1293.0,916.0,1781.0,2193.0,1162.0,2150.0,799.0,2010,38.77158931464741,-9.126236708813462,1,0.3263348848670537,No Degree,1,48,19118.0,0.2955853122711581,0.1767967360602573,0.0148551103671932,0.0161104718066743,0.0676325975520451,0.0479129616068626,0.0931582801548279,0.1147086515325871,0.0607804163615441,0.1124594622868501,Big Spenders
13951,16128,Ralph Allen,male,1,0,2,2,7028.0,3414.0,9.0,295.0,332.0,1114.0,1546.0,2047.0,1605.0,647.0,2014.0,2144.0,2010,38.78659079058251,-9.121697762025052,1,0.3131113060027733,No Degree,1,74,20042.0,0.3506636064265043,0.1703422812094601,0.0147190899111865,0.0165652130525895,0.0555832751222432,0.0771380101786248,0.1021355154176229,0.0800818281608621,0.0322822073645344,0.1004889731563716,Big Spenders
13952,16129,Barbara Hart,female,1,0,2,1,3011.0,2357.0,11.0,217.0,576.0,768.0,1505.0,1644.0,2203.0,927.0,2531.0,454.0,2010,38.74434131978168,-9.170746536649585,1,0.1342053289900228,No Degree,1,61,15739.0,0.1913082152614524,0.149755384713133,0.0137874070779592,0.0365969883728318,0.048795984497109,0.0956223394116525,0.1044539043141241,0.1399707732384522,0.0588982781625262,0.1608107249507592,Big Spenders
13953,16130,Susan Evanson,female,1,1,1,2,5673.0,70.0,7.0,357.0,578.0,1545.0,526.0,1471.4238457539814,1993.0,869.0,2841.0,1456.0,2008,38.78718172291829,-9.12805113577312,1,0.0790842781924655,No Degree,2,77,15923.42384575398,0.3562676001689623,0.004396039487366,0.0224198013855666,0.0362987260528221,0.0970268715425783,0.0330330967193502,0.092406247551235,0.1251615242617207,0.0545736902074437,0.1784164026229547,Big Spenders
13954,16131,Bsc. Danny Woo,male,0,0,0,1,3024.0,4295.0,21.0,384.0,287.0,546.0,656.0,1035.0,875.0,946.0,980.0,936.0,2018,38.74850716532746,-9.173184736696042,1,0.1652817525053587,Bsc,0,30,13028.0,0.2321154436598096,0.32967454712926,0.0294749769726742,0.0220294749769726,0.0419097328830211,0.0503530856616518,0.079444273871661,0.0671630334663801,0.0726128338962235,0.0752225974823457,Big Spenders
13955,16132,Timothy Crockett,male,1,1,1,3,2563.0,1980.0,9.0,370.0,717.0,695.0,1226.0,1267.0,2134.0,860.0,2411.0,1029.0,2003,38.731520199745816,-9.128121227789302,1,0.1777373525529378,No Degree,2,73,14223.0,0.1802010827532869,0.1392111368909512,0.026014202348309,0.0504113056317232,0.0488645152218238,0.0861984110243971,0.0890810658792097,0.1500386697602475,0.0604654432960697,0.1695141671939815,Big Spenders
13973,16152,Ester Voelker,female,0,0,2,1,8149.0,3202.0,7.0,240.0,814.0,424.0,1321.0,1491.0,2324.0,1035.0,2053.0,1373.0,2017,38.75038344844307,-9.156031677165892,1,0.0292530296205386,No Degree,0,29,21053.0,0.3870707262622904,0.1520923383840783,0.0113998005034911,0.0386643233743409,0.0201396475561677,0.062746401937966,0.070821260627939,0.1103880682088063,0.0491616396713057,0.0975157934736142,Big Spenders
13982,16162,Bsc. Nicolas Lee,male,0,0,0,1,3120.0,3560.0,10.0,143.0,377.0,670.0,849.0,834.0,551.0,576.0,1230.0,319.0,2014,38.760925026994286,-9.165914562789633,1,0.2705878384330251,Bsc,0,32,11910.0,0.2619647355163728,0.2989084802686818,0.0120067170445004,0.0316540722082283,0.0562552476910159,0.0712846347607052,0.0700251889168765,0.0462636439966414,0.0483627204030226,0.1032745591939546,Big Spenders
13989,16169,Steven Ramirez,male,0,1,2,2,5525.0,2318.0,13.52057966862436,477.0,371.0,797.0,1040.0,1578.0,1978.0,1235.0,2030.0,273.0,2008,38.77861230119095,-9.189224455844938,1,0.1911469736277518,No Degree,1,35,17349.0,0.3184621592022595,0.133610006340423,0.0274943800795434,0.0213845178396449,0.0459392472188598,0.0599458182027782,0.0909562510807539,0.1140123350048994,0.0711856591157991,0.1170096259150383,Big Spenders
13994,16177,Bsc. James Clare,male,0,0,0,1,4703.0,3190.0,19.0,333.0,220.0,538.0,609.0,722.0,794.0,1109.0,1161.0,108.0,2019,38.76094306943364,-9.166997498979642,1,0.1417727549741415,Bsc,0,28,13379.0,0.3515210404365049,0.2384333657224008,0.024889752597354,0.0164436803946483,0.0402122729650945,0.0455190970924583,0.053965169295164,0.0593467374243217,0.0828910979893863,0.0867777860826668,Big Spenders
13997,16180,Phd. Sheryl Green,female,0,0,0,1,3598.0,4078.0,7.0,203.0,261.0,587.0,484.0,703.0,812.0,1732.0,22.0,127.0,2019,38.76104250263377,-9.167514862180392,1,0.2216730519067329,Phd,0,31,12480.0,0.288301282051282,0.3267628205128205,0.0162660256410256,0.0209134615384615,0.0470352564102564,0.0387820512820512,0.0563301282051282,0.0650641025641025,0.1387820512820513,0.0017628205128205,Big Spenders
14002,16186,Daniel Gibson,male,1,0,1,2,5933.0,3491.0,8.0,426.0,790.0,786.0,432.0,1441.0,2398.0,1086.0,1963.0,1814.0,2006,38.73074272492988,-9.196521541545144,1,0.1455877700567754,No Degree,1,60,18746.0,0.3164941854262242,0.186226394964259,0.0227248479675664,0.0421423236957217,0.0419289448415662,0.0230449162487997,0.076869732209538,0.1279206230662541,0.0579323589032326,0.1047156726768377,Big Spenders
14008,16192,Msc. Helen Murphy,female,0,0,0,1,4515.0,5521.0,16.0,366.0,155.0,466.0,739.0,1228.0,549.0,849.0,54.0,1215.0,2012,38.76326184259689,-9.09506367973783,1,0.255434010144181,Msc,0,30,14442.0,0.3126298296634815,0.3822877717767622,0.0253427503115911,0.0107325855144716,0.0322669990306051,0.0511701980335133,0.0850297742694917,0.0380141254673867,0.0587868716244287,0.0037390943082675,Big Spenders
14015,16202,Msc. Charlotte Pace,female,0,0,0,1,6186.0,4318.0,21.0,385.0,303.0,529.0,389.0,1303.0,895.0,883.0,1009.0,71.0,2015,38.73581493871173,-9.149825794451091,1,0.0372351216536226,Msc,0,29,16200.0,0.3818518518518518,0.2665432098765432,0.0237654320987654,0.0187037037037037,0.0326543209876543,0.0240123456790123,0.0804320987654321,0.0552469135802469,0.0545061728395061,0.0622839506172839,Big Spenders
14022,16210,Msc. Fred Crowder,male,0,0,0,2,5483.0,5188.0,20.0,248.0,298.0,572.0,1165.0,1632.0,584.0,1242.0,581.0,920.0,2012,38.759159738408655,-9.167133261519304,1,0.1363488526225917,Msc,0,33,16993.0,0.3226622727005237,0.3053021832519272,0.0145942446889895,0.0175366327311245,0.0336609192020243,0.0685576413817454,0.0960395456952862,0.0343670923321367,0.0730889189666333,0.0341905490496086,Big Spenders
14038,16228,Jeanne Skursky,female,0,0,1,2,4635.0,4131.0,6.0,316.0,525.0,952.0,686.0,1702.0,2273.0,1063.0,1502.0,2017.0,2006,38.76105432084909,-9.194600148642367,1,0.1495846728998308,No Degree,0,69,17785.0,0.2606128760191172,0.2322743885296598,0.017767781838628,0.0295192578015181,0.0535282541467528,0.0385718301939836,0.0956986224346359,0.1278043294911442,0.0597694686533595,0.0844531908912004,Big Spenders
14046,16236,Ruth Kimmel,female,1,0,2,2,4601.0,5125.0,6.0,251.0,515.0,634.0,201.0,1782.0,1553.0,961.0,2091.0,631.0,2011,38.74978817363272,-9.143976585517745,1,0.2695396982665241,No Degree,1,50,17714.0,0.259738060291295,0.2893191825674607,0.0141695833803771,0.0290730495653155,0.0357908998532234,0.0113469572089872,0.1005983967483346,0.087670768883369,0.0542508750141131,0.118042226487524,Big Spenders
14047,16237,Phd. Gerald Wilson,male,0,0,0,1,7270.0,3104.0,17.0,183.0,226.0,348.0,790.0,369.0,640.0,1462.0,1024.0,90.0,2018,38.74873269874656,-9.173103343501312,1,0.1216195995880994,Phd,0,28,15416.0,0.4715879605604566,0.2013492475350285,0.011870783601453,0.0146600934094447,0.0225739491437467,0.0512454592631032,0.0239361702127659,0.0415153087701089,0.0948365334717177,0.0664244940321743,Big Spenders
14060,16253,Clint Turner,male,0,0,1,1,4542.0,1099.0,11.0,339.0,521.0,934.0,1463.0,1469.0,1665.0,913.0,2208.0,941.0,2000,38.76936788183384,-9.170791509233174,1,0.1248746373205674,No Degree,0,44,15153.0,0.2997426252227281,0.0725268923645482,0.0223718075628588,0.0343826305022107,0.0616379594799709,0.0965485382432521,0.0969444994390549,0.1098792318352801,0.0602520952946611,0.1457137200554345,Big Spenders
14062,16256,Eric Pratt,male,1,1,2,2,11035.0,1476.0,8.0,283.0,220.0,949.0,519.0,1631.0,1744.0,840.0,2174.0,1680.0,2011,38.74649329324324,-9.186934712893532,1,0.2580257660893625,No Degree,2,49,20871.0,0.5287240668870682,0.0707201379905131,0.0135594844521105,0.0105409419769057,0.0454697906185616,0.0248670403909731,0.0781467107469694,0.0835609218532892,0.040247233002731,0.1041636720808777,Big Spenders
14067,16261,Sheryl Mei,female,1,1,1,1,4478.0,3691.0,11.0,363.0,539.0,1429.0,1396.0,1975.0,2221.0,1353.0,2167.0,785.0,2005,38.72585316034903,-9.165154748547366,1,0.1122504249496533,No Degree,2,54,19612.0,0.2283295941260452,0.1882011013665103,0.0185090760758719,0.0274831735672037,0.0728635529267795,0.0711809096471548,0.1007036508260248,0.1132469916377728,0.0689883744646135,0.1104935753620232,Big Spenders
14074,16269,James Pfeil,male,1,2,1,3,4201.0,3802.0,9.0,194.0,581.0,692.0,893.0,1849.0,2017.0,1161.0,1786.0,1154.0,2006,38.70897651415201,-9.171937690321633,1,0.1694285023981522,No Degree,3,74,17176.0,0.2445854680950163,0.221355379599441,0.0112948299953423,0.0338262692128551,0.0402887750349324,0.0519911504424778,0.1076502095947834,0.1174312994876572,0.0675943176525384,0.1039823008849557,Big Spenders
14078,16273,Jimmie Paddock,male,1,0,1,2,4563.0,2086.0,10.0,438.0,489.0,1086.0,1085.0,2982.0,2048.0,1255.0,2203.0,464.0,2011,38.716458566581686,-9.191582613242682,1,0.2611915035923188,No Degree,1,35,18235.0,0.2502330682752948,0.1143953934740883,0.0240197422539073,0.0268165615574444,0.0595557992870852,0.0595009596928982,0.163531669865643,0.1123114888949821,0.0688236907046887,0.1208116259939676,Big Spenders
14079,16274,Charles Simpkins,male,1,1,1,2,4160.0,1915.0,9.0,263.0,414.0,1081.0,1295.0,1478.0,1957.0,1274.0,1985.0,301.0,2005,38.7292498892709,-9.166898269657946,1,0.3460300367024875,No Degree,2,62,15822.0,0.2629250410820377,0.121034003286563,0.0166224244722538,0.0261660978384527,0.0683225888004045,0.0818480596637593,0.0934142333459739,0.1236885349513335,0.080520793831374,0.1254582227278473,Big Spenders
14080,16275,Delores Hollowell,female,1,0,1,2,2861.0,699.0,11.0,241.0,602.0,573.0,1239.0,1835.0,2254.0,1482.0,1815.0,1307.0,2015,38.76268907505631,-9.117508863224778,1,0.2757143347217157,No Degree,1,31,13601.0,0.2103521799867656,0.0513932799058892,0.0177192853466656,0.0442614513638703,0.0421292552018233,0.0910962429233144,0.1349165502536578,0.1657231085949562,0.1089625762811558,0.1334460701419013,Big Spenders
14082,16277,Bsc. Andrew Lewis,male,0,0,0,1,6245.0,4755.0,9.0,209.0,204.0,497.0,861.0,1272.0,633.0,743.0,1460.0,480.0,2016,38.76405602217137,-9.095401299042589,1,0.2789136159494737,Bsc,0,30,16879.0,0.3699863736003317,0.2817110018366017,0.0123822501333017,0.0120860240535576,0.0294448723265596,0.0510101309319272,0.075359914686889,0.037502221695598,0.0440191954499674,0.0864980152852657,Big Spenders
14095,16292,Msc. Crystal Walker,female,0,0,0,1,5249.0,6698.0,18.0,409.0,362.0,422.0,515.0,1150.0,357.0,959.0,1009.0,719.0,2014,38.74872442888151,-9.173646618830327,1,0.1853353534275265,Msc,0,30,17130.0,0.3064214827787507,0.391009924109749,0.0238762405137186,0.0211325160537069,0.0246351430239346,0.0300642148277875,0.0671336835960303,0.0208406304728546,0.0559836544074722,0.0589025102159953,Big Spenders
14098,16295,Phd. Carl Southworth,male,0,0,1,1,5014.0,4884.0,14.0,388.0,271.0,461.0,695.0,782.0,1130.0,1191.0,897.0,161.0,2016,38.76021941755226,-9.166618191502495,1,0.1879289453770881,Phd,0,27,15713.0,0.3190988353592566,0.3108254311716413,0.0246929294214981,0.0172468656526443,0.0293387640806975,0.0442308916184051,0.04976770826704,0.0719149748615795,0.0757971106726914,0.0570864888945459,Big Spenders
14102,16300,Richard Tafolla,male,1,1,0,2,4946.0,1983.0,10.0,257.0,690.0,1203.0,470.0,1877.0,2726.0,587.0,1827.0,35.0,2007,38.71013794892467,-9.18890986202932,1,0.4728207529819627,No Degree,2,68,16566.0,0.2985633224677049,0.1197030061571894,0.0155137027646987,0.0416515755161173,0.0726186164433176,0.0283713630327176,0.1133043583242786,0.1645539055897621,0.0354340214897983,0.110286128214415,Big Spenders
14103,16301,Msc. Evelyn Jeanpierre,female,0,0,0,1,6798.0,4751.0,13.0,171.0,379.0,490.0,698.0,1478.0,826.0,1319.0,963.0,189.0,2018,38.74785430255091,-9.173117155098536,1,0.3381555334535129,Msc,0,29,17873.0,0.3803502489789067,0.2658199518827281,0.0095675040563979,0.0212051698092094,0.0274156548984501,0.0390533206512616,0.0826945672243048,0.0462149611145302,0.0737984669613383,0.0538801544228724,Big Spenders
14111,16310,Phd. Bonnie Stayton,female,0,0,0,2,4376.0,3548.0,21.0,412.0,385.0,475.0,649.0,1042.0,585.0,1243.0,1395.0,627.0,2016,38.73546922334207,-9.14898456769562,1,0.2147579683233263,Phd,0,26,14110.0,0.3101346562721474,0.2514528703047484,0.0291991495393338,0.0272856130403968,0.0336640680368533,0.045995747696669,0.0738483345145287,0.0414599574769666,0.0880935506732813,0.0988660524450744,Big Spenders
14112,16311,Jose Bowman,male,1,1,1,2,6381.0,2304.0,17.0,138.0,314.0,678.0,1399.0,2265.0,2120.0,1265.0,2072.0,1246.0,2018,38.72559049707992,-9.16047161479159,1,0.2491347355271395,No Degree,2,28,18936.0,0.3369771863117871,0.1216730038022813,0.0072877059569074,0.0165821715251373,0.0358048162230671,0.0738804393747359,0.1196134347275031,0.1119560625264047,0.0668039712716518,0.1094212082805238,Big Spenders
14114,16313,Gil Walker,male,1,0,1,2,5182.0,1022.0,8.0,288.0,823.0,759.0,898.0,1664.0,1942.0,1270.0,2251.0,1174.0,1998,38.73186066258756,-9.171514562344823,1,0.1074175436984338,No Degree,1,59,16099.0,0.3218833467917262,0.063482203863594,0.0178893098950245,0.0511211876514069,0.0471457854525125,0.0557798621032362,0.1033604571712528,0.1206286104727001,0.0788868873843095,0.1398223492142369,Big Spenders
14118,16317,Ann Cobar,female,1,1,1,1,1905.0,5021.0,9.0,30.0,478.0,1077.0,614.0,1372.0,2002.0,681.0,1917.0,82.0,2010,38.74971120643488,-9.195282829781306,1,0.4670649959746352,No Degree,2,74,15097.0,0.1261840100682254,0.3325826323110551,0.0019871497648539,0.0316619195866728,0.0713386765582566,0.0406703318540107,0.0908789825793204,0.1326091276412532,0.0451082996621845,0.126978869974167,Big Spenders
14119,16318,Louise Lovelace,female,2,1,1,2,5766.0,1439.0,17.0,332.0,802.0,1173.0,1271.0,2391.0,3181.0,974.0,2031.0,1412.0,2009,38.73664154439535,-9.129894131237048,1,0.3297494921316254,No Degree,3,50,19360.0,0.2978305785123967,0.0743285123966942,0.0171487603305785,0.0414256198347107,0.0605888429752066,0.065650826446281,0.1235020661157024,0.1643078512396694,0.0503099173553719,0.1049070247933884,Big Spenders
14124,16323,Lena Holder,female,0,0,1,2,4921.0,2239.0,10.0,195.0,672.0,1035.0,1176.0,1820.0,2249.0,1011.0,2061.0,684.0,2004,38.73367317691583,-9.19233665040588,1,0.2049966083074774,No Degree,0,77,17379.0,0.2831578341676736,0.1288336498072386,0.0112204384602106,0.0386673571551872,0.0595546349041947,0.0676678750215777,0.1047240922952989,0.1294090569077622,0.058173657862938,0.1185914034179181,Big Spenders
14126,16325,Bsc. Robert Messenger,male,1,0,0,2,2521.0,3623.0,10.0,256.0,316.0,360.0,637.0,860.0,1019.0,757.0,191.0,396.0,2017,38.76410559625907,-9.095752546237,1,0.0322378338500013,Bsc,1,27,10540.0,0.2391840607210626,0.3437381404174573,0.0242884250474383,0.0299810246679316,0.0341555977229601,0.0604364326375711,0.0815939278937381,0.0966793168880455,0.0718216318785578,0.0181214421252371,Big Spenders
14139,16341,John Butler,male,2,1,2,3,6724.0,2047.0,8.0,396.0,390.0,1290.0,566.0,1979.0,2456.0,918.0,1864.0,157.0,2005,38.77356226478401,-9.15605268865273,1,0.1865075121160438,No Degree,3,82,18630.0,0.3609232420826623,0.1098765432098765,0.0212560386473429,0.0209339774557165,0.0692431561996779,0.0303811057434245,0.1062265163714439,0.1318303811057434,0.0492753623188405,0.100053676865271,Big Spenders
14145,16347,Cynthia Castaneda,female,1,1,1,2,5664.0,1467.0,6.0,337.0,625.0,954.0,978.0,2182.0,2732.0,1456.0,1988.0,2069.0,2009,38.780360838364,-9.119058925425358,1,0.3110823788170897,No Degree,2,43,18383.0,0.3081107545014415,0.0798019909699178,0.0183321547081542,0.0339988032421258,0.0518957732687809,0.0532013273132785,0.1186966218789098,0.1486155687319806,0.0792036120328564,0.1081433933525539,Big Spenders
14147,16350,Bsc. Tad Poulsen,male,0,0,0,2,3004.0,3281.0,8.0,404.0,262.0,456.0,665.0,1366.0,571.0,1198.0,80.0,7.0,2013,38.75944834531301,-9.166175982460114,1,0.1323824986144737,Bsc,0,30,11287.0,0.2661468946575706,0.290688402587047,0.0357933906263843,0.0232125454062195,0.040400460707008,0.0589173385310534,0.1210241871179232,0.0505891733853105,0.1061398068574466,0.0070878001240365,Big Spenders
14149,16352,Viola Pittman,female,1,1,1,3,6243.0,1965.0,11.0,243.0,505.0,895.0,1629.0,1564.0,1992.0,1109.0,2338.0,2397.0,2023,38.74190667069078,-9.17435253498032,1,0.1527444833661386,No Degree,2,23,18483.0,0.3377698425580263,0.1063139100795325,0.0131472163609803,0.0273224043715847,0.0484228750743926,0.0881350430124979,0.0846182978953633,0.1077747118974192,0.0600010820754206,0.1264946166747822,Big Spenders
14158,16364,Leigh Zepeda,female,2,0,0,2,5311.0,2616.0,10.0,406.0,178.0,631.0,717.0,1598.0,1934.0,1094.0,1947.0,630.0,2008,38.772746659804845,-9.161252238444495,1,0.2994214162339048,No Degree,2,80,16432.0,0.3232108081791626,0.1592015579357351,0.0247078870496592,0.0108325219084712,0.0384006815968841,0.0436343719571567,0.0972492697176241,0.11769717624148,0.0665774099318403,0.1184883154819863,Big Spenders
14161,16367,Msc. Shirley Rapa,female,0,0,0,1,5692.0,3847.0,17.0,118.0,169.0,278.0,773.0,1037.0,211.0,1115.0,1311.0,844.0,2015,38.764425157077184,-9.096226738013756,1,0.2338494367189585,Msc,0,28,14551.0,0.3911758642017731,0.2643804549515497,0.0081094082880901,0.0116143220397223,0.019105216136348,0.0531234966668957,0.0712665796165212,0.01450072159989,0.0766270359425469,0.0900969005566627,Big Spenders
14164,16371,Melissa Redding,female,1,2,1,2,3554.0,3098.0,13.52057966862436,315.0,499.0,811.0,1605.0,2404.0,2708.0,935.0,2009.0,1977.0,2007,38.72199942369652,-9.169814841003204,1,0.1522422704109639,No Degree,3,67,17938.0,0.1981268814806556,0.1727059872895529,0.0175604861188538,0.0278180399152636,0.045211283309176,0.0894748578436838,0.1340171702530939,0.1509644330471624,0.0521239826067566,0.111996878135801,Big Spenders
14169,16376,Johnny Robinson,male,1,1,1,1,7284.0,2329.0,9.0,186.0,926.0,750.0,1303.0,2117.0,2136.0,1228.0,1747.0,524.0,2007,38.749391093928566,-9.166058914259663,1,0.1713867056358137,No Degree,2,62,20006.0,0.3640907727681695,0.1164150754773568,0.0092972108367489,0.0462861141657502,0.0374887533739878,0.0651304608617414,0.1058182545236429,0.1067679696091172,0.0613815855243427,0.0873238028591422,Big Spenders
14171,16379,Dennis Moore,male,1,1,2,2,7905.0,3503.0,8.0,61.0,387.0,1322.0,489.0,1800.0,1764.0,1012.0,1872.0,757.0,2007,38.75545216584959,-9.160169238838831,1,0.0931965576168694,No Degree,2,49,20115.0,0.3929903057419835,0.1741486452895848,0.0030325627641063,0.0192393736017897,0.065722097936863,0.0243102162565249,0.0894854586129754,0.0876957494407158,0.0503107133979617,0.0930648769574944,Big Spenders
14173,16381,Merlyn Decker,female,1,1,1,2,4901.0,2961.0,8.0,254.0,699.0,745.0,1599.0,2074.0,2092.0,594.0,1653.0,1546.0,2006,38.73911419858078,-9.137877222282222,1,0.1819664770688675,No Degree,2,55,17572.0,0.2789096289551559,0.168506715228773,0.0144548144775779,0.0397791941725472,0.0423969952196676,0.0909970407466423,0.1180286819940815,0.1190530389255633,0.0338037787389028,0.094070111541088,Big Spenders
14174,16382,Phd. Annette Bracken,female,0,0,1,1,5097.0,3501.0,17.0,372.0,214.0,516.0,739.0,1480.0,1252.0,851.0,1152.0,609.0,2015,38.76002603547796,-9.16648118312412,1,0.1121101338741819,Phd,0,28,15174.0,0.3359035191775405,0.230723606168446,0.0245156188216686,0.0141030710425728,0.0340055357848952,0.0487017266376696,0.0975352576776064,0.0825095558191643,0.0560827731646237,0.0759193357058125,Big Spenders
14181,16390,James Moore,male,1,0,1,3,3414.0,237.0,10.0,252.0,693.0,1281.0,819.0,1964.0,2276.0,513.0,2440.0,828.0,2002,38.78000355162313,-9.182903306627573,1,0.163024704424625,No Degree,1,79,13889.0,0.2458060335517315,0.017063863489092,0.0181438548491612,0.0498956008351933,0.0922312621499028,0.0589675282597739,0.14140686874505,0.1638706890344877,0.0369357045143638,0.1756785945712434,Big Spenders
14187,16397,Calvin Broussard,male,1,1,1,3,5855.0,1693.0,11.0,432.0,306.0,1404.0,170.0,2229.0,1457.0,953.0,1915.0,619.0,2007,38.77079821312018,-9.186175702708992,1,0.2534887539209757,No Degree,2,52,16414.0,0.3567076885585475,0.1031436578530522,0.0263189959790422,0.0186426221518216,0.0855367369318874,0.0103570123065675,0.1357987084196417,0.0887656878274643,0.0580601925185817,0.1166686974533934,Big Spenders
14194,16405,Deborah Woodford,female,1,2,1,2,5377.0,657.0,6.0,456.893937976519,611.0,991.0,500.0,2428.0,2065.0,515.0,2175.0,1379.0,2017,38.71801047126827,-9.195548245652754,1,0.2104059481037906,No Degree,3,30,15775.893937976518,0.3408364699420435,0.0416458175101213,0.0289615244481747,0.0387299764059119,0.0628173594406853,0.0316939250457544,0.1539057000221836,0.1308959104389659,0.0326447427971271,0.1378685739490319,Big Spenders
14198,16409,Rodney Dierks,male,1,1,1,1,7278.0,2639.0,9.0,449.0,400.0,1140.0,1205.0,1687.0,1375.0,623.0,2438.0,1984.0,2010,38.7750708300628,-9.15881229061208,1,0.3180645077536077,No Degree,2,33,19234.0,0.3783924300717479,0.1372049495684724,0.0233440781948632,0.0207965061869605,0.0592700426328376,0.0626494748882187,0.0877092648435062,0.071487990017677,0.0323905583861911,0.1267547052095248,Big Spenders
