,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood,cluster
3854,4472,Phd. Susan Thai,female,3,1,2,1,4826.0,2019.0,17.0,535.0,494.0,316.0,448.0,386.0,1771.0,1022.0,978.0,1363.0,2008,38.78977312245132,-9.204608575910909,1,0.0964932876484002,Phd,4,73,12795.0,0.377178585384916,0.1577960140679953,0.0418132082844861,0.0386088315748339,0.0246971473231731,0.0350136772176631,0.0301680343884329,0.1384134427510746,0.079874951152794,0.0764361078546307,Big Families
3857,4477,Bsc. Jake Mims,male,2,1,1,2,5465.0,2435.0,14.0,336.0,434.0,374.0,1564.0,33.0,956.0,918.0,1103.0,537.0,2013,38.7560012236396,-9.132644505136106,1,0.2310864146709367,Bsc,3,49,13618.0,0.4013070935526509,0.1788074607137612,0.0246732266118372,0.0318695843736231,0.0274636510500807,0.1148479953003377,0.0024232633279483,0.0702012042884417,0.0674107798501982,0.0809957409311205,Big Families
3863,4483,Bsc. Faye Ivory,female,4,2,1,1,6251.0,2818.0,23.0,612.0,360.0,377.0,1196.0,481.0,822.0,541.0,837.0,527.0,2018,38.7633075989802,-9.234515823442752,1,0.1614186547235237,Bsc,6,28,14295.0,0.4372857642532354,0.1971318642882126,0.0428121720881427,0.0251836306400839,0.0263728576425323,0.0836656173487233,0.0336481287163343,0.0575026232948583,0.0378454004896817,0.0585519412381951,Big Families
3864,4484,Bsc. Byron Taylor,male,7,3,1,1,5249.0,2898.0,19.0,456.893937976519,457.0,367.0,1728.0,792.0,846.0,1568.0,1891.0,26.0,2022,38.74721960515717,-9.207426071317268,1,0.1898089660984507,Bsc,10,25,16252.89393797652,0.3229578695357867,0.1783067071660716,0.0281115436869332,0.0281180694185282,0.0225805940406998,0.1063195272543035,0.0487297833248891,0.0520522685515861,0.0964751265826088,0.1163485104385926,Big Families
3878,4507,Phd. Vincent Ibrahim,male,3,2,1,1,5779.0,2755.0,20.0,429.0,528.0,231.0,1990.0,957.0,330.0,884.0,669.0,163.0,2004,38.798464699016186,-9.139322892274617,1,0.1548143234078637,Phd,5,58,14552.0,0.3971275426058274,0.1893210555250137,0.0294804837822979,0.0362836723474436,0.0158741066520065,0.1367509620670698,0.0657641561297416,0.0226772952171522,0.0607476635514018,0.045973062122045,Big Families
3879,4508,Phd. Jose Gerard,male,5,2,1,2,4434.0,1826.0,22.0,440.0,417.0,351.0,1540.0,559.0,618.0,1237.0,1001.0,243.0,2009,38.75235577127867,-9.068678860555542,1,0.297075548869173,Phd,7,74,12423.0,0.3569186186911374,0.1469854302503421,0.0354181759639378,0.0335667713112774,0.0282540449166867,0.1239636158737825,0.0449971826450937,0.0497464380584399,0.0995733719713434,0.0805763503179586,Big Families
3880,4509,Bsc. Danny Jones,male,4,3,1,1,6403.0,1820.0,20.0,264.0,635.0,319.0,901.0,1316.0,880.0,1310.0,376.0,112.0,2015,38.74817646982223,-9.147084607824016,1,0.2822436337676589,Bsc,7,55,14224.0,0.4501546681664792,0.1279527559055118,0.0185601799775028,0.0446428571428571,0.0224268841394825,0.0633436445444319,0.09251968503937,0.061867266591676,0.0920978627671541,0.0264341957255343,Big Families
3884,4516,Phd. Jose Angelini,male,2,2,1,1,6620.0,624.0,9.0,649.0,650.0,408.0,751.0,1269.0,378.0,1054.0,776.0,604.0,2014,38.74375526101608,-9.191425892697456,1,0.0608069370415089,Phd,4,52,13179.0,0.5023142878822369,0.0473480537218301,0.0492450110023522,0.0493208892935731,0.0309583428181197,0.0569845967068821,0.0962895515592988,0.0286819940814932,0.0799757189468093,0.0588815539874042,Big Families
3892,4526,Phd. Lisa Jaynes,female,6,2,1,1,3591.0,1682.0,17.0,530.0,532.0,295.0,1326.0,853.0,523.0,957.0,852.0,719.0,2008,38.74273411746,-9.138457808944557,1,0.2357036609289622,Phd,8,66,11141.0,0.3223229512611076,0.1509738802620949,0.0475720312359752,0.0477515483349789,0.0264787721030428,0.1190198366394399,0.0765640427250695,0.0469437213894623,0.0858989318732609,0.0764742841755677,Big Families
3902,4538,Bsc. Jimmy Huffman,male,3,3,1,1,5768.0,3419.0,12.0,624.0,520.0,450.0,1267.0,1103.0,1590.0,1143.0,1605.0,1005.0,2014,38.78541061078645,-9.11863857439508,1,0.2794192152072143,Bsc,6,69,17489.0,0.3298073074503974,0.1954943107095889,0.0356795700154382,0.0297329750128652,0.0257304591457487,0.0724455371948081,0.0630682143061352,0.0909142889816456,0.0653553662302018,0.0917719709531705,Big Families
3905,4541,Phd. Darrell Reed,male,4,3,1,1,5588.0,808.0,17.0,435.0,562.0,373.0,653.0,53.0,1237.0,1178.0,1205.0,94.0,2014,38.71061488652511,-9.171321007911038,1,0.1007181992242405,Phd,7,33,12092.0,0.4621237181607674,0.0668210387032749,0.0359741978167383,0.0464770095931194,0.0308468408865365,0.0540026463777704,0.0043830631822692,0.1022990406880582,0.0974197816738339,0.0996526629176314,Big Families
3911,4547,Msc. Grace Morgan,female,4,2,1,1,3884.0,3828.0,24.0,411.0,562.0,264.0,721.0,786.0,586.0,1072.0,1345.0,888.0,2007,38.71935565945629,-9.132451879216632,1,0.1146812246270811,Msc,6,56,13459.0,0.2885801322535106,0.2844193476484137,0.030537187012408,0.0417564455011516,0.0196151274240285,0.0535701017906233,0.0583995839215394,0.043539638903336,0.0796493052975704,0.099933130247418,Big Families
3915,4552,Bsc. Timothy Hollis,male,3,3,1,1,6203.0,647.0,23.0,349.0,440.0,260.0,1414.0,428.0,372.0,930.0,1147.0,601.0,2007,38.76347074301445,-9.204034793840584,1,0.2370589114983796,Bsc,6,66,12190.0,0.5088597210828548,0.0530762920426579,0.0286300246103363,0.0360951599671862,0.0213289581624282,0.1159967186218211,0.0351107465135356,0.0305168170631665,0.0762920426579163,0.0940935192780968,Big Families
3922,4562,Msc. Betty Parenteau,female,1,3,0,1,5177.0,2859.0,22.0,344.0,385.0,289.0,1563.0,1805.0,281.0,1092.0,659.0,299.0,2012,38.70809764929915,-9.186428921763635,1,0.1344886761959615,Msc,4,37,14454.0,0.3581707485817075,0.1977999169779991,0.0237996402379964,0.0266362252663622,0.0199944651999446,0.1081361560813615,0.1248789262487892,0.0194409851944098,0.0755500207555002,0.0455929154559291,Big Families
3924,4564,Bsc. Benjamin Guidry,male,2,1,0,1,2992.0,734.0,15.0,498.0,410.0,104.0,976.0,974.0,555.0,735.0,554.0,513.0,2010,38.73740600374408,-9.191855191260949,1,0.2308206568190177,Bsc,3,46,8532.0,0.3506797937177684,0.0860290670417252,0.0583684950773558,0.0480543834974214,0.0121894045944678,0.1143928738865447,0.114158462259728,0.0650492264416315,0.0861462728551336,0.0649320206282231,Big Families
3936,4577,Bsc. Jannette Tillman,female,1,4,1,1,4952.0,2646.0,19.0,473.0,536.0,275.0,1230.0,1883.0,1293.0,1426.0,935.0,694.0,2012,38.768460569149866,-9.152843361096496,1,0.3127968118155922,Bsc,5,76,15649.0,0.3164419451722154,0.1690842865358809,0.0302255735190747,0.0342513898651671,0.0175730078599271,0.0785992715189469,0.1203271774554284,0.0826250878650393,0.0911240334845677,0.0597482267237523,Big Families
3938,4579,Msc. Alfonso Sigrist,male,2,3,2,2,4406.0,2022.0,23.0,449.0,546.0,401.0,569.0,1656.0,1301.0,799.0,1342.0,758.0,2012,38.7738954096941,-9.200047113688644,1,0.1700640534264946,Msc,5,30,13491.0,0.3265880957675487,0.149877696241939,0.0332814468905196,0.0404714253947075,0.0297235193832925,0.0421762656585872,0.1227484989993328,0.0964346601437995,0.0592246682973834,0.0994737232228893,Big Families
3944,4589,Phd. Jeri Selley,female,3,1,1,1,3791.0,1841.0,20.0,524.0,496.0,196.0,1108.0,1115.0,712.0,698.0,401.0,10.0,2006,38.77103315060541,-9.201443189822522,1,0.3511294841798786,Phd,4,71,10882.0,0.3483734607608895,0.1691784598419408,0.0481529130674508,0.0455798566439992,0.018011394964161,0.1018195184708693,0.1024627825767322,0.0654291490534828,0.064142620841757,0.0368498437787171,Big Families
3950,4596,Phd. Ashely Long,female,1,0,1,1,4635.0,3482.0,17.0,545.0,378.0,129.0,444.0,1208.0,1258.0,1709.0,1187.0,434.0,2013,38.79686698139743,-9.132540659242029,1,0.4384451007921739,Phd,1,71,14975.0,0.3095158597662771,0.2325208681135225,0.0363939899833055,0.0252420701168614,0.0086143572621035,0.0296494156928213,0.0806677796327212,0.0840066777963272,0.1141235392320534,0.0792654424040066,Big Families
3953,4599,Phd. Harry Baxter,male,5,2,1,1,4241.0,1780.0,13.52057966862436,513.0,458.0,219.0,952.0,565.0,1509.0,1537.0,1221.0,534.0,2010,38.727082498284,-9.217347157513194,1,0.238737001323581,Phd,7,79,12995.0,0.3263562908811081,0.1369757599076567,0.0394767218160831,0.0352443247402847,0.0168526356290881,0.0732589457483647,0.0434782608695652,0.1161215852250865,0.1182762601000384,0.0939592150827241,Big Families
3954,4600,Bsc. Roxie Falls,female,1,2,1,1,6116.0,2447.0,9.0,456.893937976519,580.0,313.0,1363.0,647.0,689.0,741.0,490.0,359.0,2014,38.787001823969696,-9.133252296525615,1,0.1690933218855163,Bsc,3,78,13842.89393797652,0.4418151310992421,0.1767693959777379,0.0330056663024108,0.041898753439758,0.0226108790114556,0.0984620705834315,0.0467387818543508,0.0497728295172298,0.0535292694807943,0.0353972227335887,Big Families
3964,4610,Bsc. Christopher Best,male,2,3,2,2,5490.0,1201.0,13.52057966862436,480.0,524.0,108.0,1180.0,910.0,449.0,823.0,952.0,142.0,2017,38.70196873149128,-9.162415345352423,1,0.2152479681303297,Bsc,5,79,12117.0,0.4530824461500371,0.0991169431377403,0.0396137657836098,0.0432450276471073,0.0089130973013122,0.0973838408847074,0.0751010976314269,0.0370553767434183,0.0679211025831476,0.0785673021374927,Big Families
3969,4617,Bsc. Setsuko Brown,female,3,4,1,1,3992.0,2210.0,9.0,542.0,604.0,262.0,2020.0,441.0,1029.0,1253.0,1378.0,460.0,2007,38.71498943387762,-9.14086525127286,1,0.3138759513087197,Bsc,7,55,13731.0,0.2907290073556187,0.1609496759158109,0.0394727259485835,0.0439880562231447,0.0190809118054038,0.1471123734615104,0.0321171072755079,0.0749399169761852,0.091253368290729,0.1003568567475056,Big Families
3979,4632,Msc. Becky Swan,female,6,3,1,1,4854.0,2657.0,19.0,464.0,488.0,292.0,1339.0,477.0,1341.0,652.0,968.0,172.0,2010,38.73638670974397,-9.20274962010654,1,0.1218625752800112,Msc,9,80,13532.0,0.3587052911616908,0.1963493940289683,0.0342890925214306,0.0360626662725391,0.0215784806384865,0.0989506355305941,0.0352497783032811,0.0990984333431865,0.0481820869051138,0.0715341412947088,Big Families
3985,4638,Msc. Charlotte Gilmore,female,2,1,1,1,8211.0,2852.0,13.52057966862436,527.0,666.0,369.0,1156.0,844.0,1088.0,1278.0,1401.0,586.0,2012,38.70123283939474,-9.217248670163729,1,0.2346801501423077,Msc,3,77,18392.0,0.4464441061331013,0.1550674206176598,0.0286537625054371,0.0362113962592431,0.0200630709003914,0.0628534145280556,0.0458895171813832,0.0591561548499347,0.0694867333623314,0.0761744236624619,Big Families
3990,4644,Phd. Eric Fields,male,3,2,1,1,5142.0,1517.0,15.0,510.0,409.0,425.0,1265.0,951.0,1349.0,1095.0,1317.0,535.0,2023,38.71334477656168,-9.170383299287812,1,0.1995314877239996,Phd,5,24,13980.0,0.3678111587982832,0.1085121602288984,0.0364806866952789,0.0292560801144492,0.0304005722460658,0.090486409155937,0.0680257510729613,0.0964949928469241,0.0783261802575107,0.0942060085836909,Big Families
4009,4664,Msc. Agatha Callahan,female,0,0,0,1,4992.0,2035.0,19.0,646.0,603.0,418.0,1109.0,597.0,858.0,1488.0,868.0,882.0,2007,38.76733627774905,-9.131245334894846,1,0.4967318473247346,Msc,0,82,13614.0,0.3666813574261789,0.1494784780373145,0.0474511532246217,0.0442926399294843,0.0307036873806375,0.0814602614955193,0.0438519171441163,0.0630233583076245,0.1092992507712648,0.0637578962832378,Big Families
4010,4665,Bsc. Ruby Winn,female,6,0,1,1,4135.0,2054.0,9.0,516.0,370.0,366.0,606.0,442.0,915.0,949.0,1326.0,669.0,2009,38.74819363203096,-9.208879185965804,1,0.13897683194774,Bsc,6,42,11679.0,0.3540542854696464,0.1758712218511859,0.0441818648856922,0.0316807945885777,0.0313382995119445,0.0518880041099409,0.0378457059679767,0.0783457487798613,0.0812569569312441,0.1135371179039301,Big Families
4020,4676,Phd. Julio Perez,male,2,3,1,1,4417.0,1627.0,13.52057966862436,610.0,564.0,414.0,37.0,1664.0,8.0,787.0,1137.0,843.0,2018,38.740150657458486,-9.179991451792445,1,0.406561295907053,Phd,5,29,11265.0,0.3920994229915668,0.1444296493564136,0.054150022192632,0.0500665778961384,0.036750998668442,0.0032845095428317,0.1477141588992454,0.0007101642254771,0.0698624056813138,0.1009320905459387,Big Families
4033,4693,Msc. Phyllis Heffernan,female,1,1,1,2,4271.0,2256.0,9.0,547.0,305.0,230.0,1483.0,154.0,1071.0,763.0,1348.0,348.0,2009,38.74172173089049,-9.128957522349324,1,0.2660889044925476,Msc,2,73,12428.0,0.3436594785967171,0.1815255873833279,0.0440135178628902,0.0245413582233665,0.0185065980045059,0.119327325394271,0.0123913743160605,0.0861763759253299,0.0613936272932088,0.1084647570003218,Big Families
4036,4697,Bsc. Sandra Diaz,female,0,2,1,1,5096.0,639.0,24.0,511.0,512.0,191.0,1010.0,424.0,493.0,1319.0,1194.0,956.0,2011,38.74329042719075,-9.14499992250036,1,0.3242382380841684,Bsc,2,41,11389.0,0.4474492931776275,0.0561067696900518,0.0448678549477566,0.0449556589691807,0.0167705680920186,0.088682061638423,0.0372289050838528,0.0432873825621213,0.115813504258495,0.1048380015804723,Big Families
4041,4702,Bsc. Diana Deutscher,female,4,3,1,1,5212.0,3108.0,20.0,506.0,518.0,434.0,1105.0,659.0,787.0,893.0,1328.0,828.0,2009,38.73050034701071,-9.183830908626486,1,0.0530608337939218,Bsc,7,62,14550.0,0.358213058419244,0.2136082474226804,0.0347766323024055,0.0356013745704467,0.029828178694158,0.0759450171821305,0.0452920962199312,0.0540893470790378,0.0613745704467353,0.0912714776632302,Big Families
4046,4708,Bsc. Terry Guidry,male,1,3,1,2,5423.0,2273.0,23.0,647.0,508.0,361.0,1245.0,738.0,702.0,1732.0,891.0,915.0,2008,38.79311032691502,-9.20603940245171,1,0.2156944726362709,Bsc,4,43,14520.0,0.3734848484848485,0.1565426997245179,0.0445592286501377,0.0349862258953168,0.024862258953168,0.0857438016528925,0.0508264462809917,0.0483471074380165,0.1192837465564738,0.0613636363636363,Big Families
4054,4717,Msc. Albert Johnson,male,6,1,0,2,6332.0,1063.0,12.0,582.0,480.0,397.0,1522.0,1297.0,639.0,1102.0,759.0,249.0,2010,38.729781250700135,-9.133244371450806,1,0.083503588883454,Msc,7,47,14173.0,0.4467649756579411,0.0750017639173075,0.0410639949199181,0.0338672123050871,0.0280110068439991,0.1073872856840471,0.0915120299160375,0.0450857263811472,0.0777534749170958,0.053552529457419,Big Families
4058,4721,Msc. Todd Long,male,6,2,2,1,4137.0,2511.0,14.0,655.0,356.0,319.0,1220.0,1382.0,1728.0,1573.0,1242.0,527.0,2012,38.72516389948442,-9.143699503601162,1,0.1990554307706126,Msc,8,69,15123.0,0.2735568339615156,0.1660384844276929,0.0433115122660847,0.0235403028499636,0.0210936983402764,0.0806718243734708,0.0913839846591284,0.1142630430470144,0.1040137538848112,0.0821265621900416,Big Families
4060,4725,Msc. Edmund English,male,2,1,1,1,5004.0,3470.0,22.0,601.0,601.0,245.0,1730.0,511.0,1278.0,981.0,1639.0,526.0,2007,38.775551686551,-9.062038901916363,1,0.2856832446118973,Msc,3,74,16060.0,0.3115815691158157,0.2160647571606475,0.0374221668742216,0.0374221668742216,0.0152552926525529,0.1077210460772104,0.0318181818181818,0.0795765877957658,0.0610834371108343,0.1020547945205479,Big Families
4076,4743,Phd. Donna Rishel,female,0,2,1,1,5056.0,1129.0,18.0,519.0,319.0,440.0,1456.0,1368.0,1189.0,1102.0,977.0,768.0,2009,38.76852814641293,-9.117583388824103,1,0.0859880820321215,Phd,2,80,13555.0,0.3729988933972704,0.083290298782737,0.0382884544448543,0.0235337513832534,0.0324603467355219,0.1074142382884544,0.10092216894135,0.0877167097012172,0.0812984138694208,0.0720767244559203,Big Families
4077,4744,Msc. Thaddeus Litherland,male,0,2,0,1,4967.0,519.0,17.0,364.0,398.0,434.0,1049.0,1119.0,618.0,1597.0,988.0,341.0,2012,38.730576102180784,-9.14784099381226,1,0.2234561757470642,Msc,2,56,12053.0,0.4120965734671866,0.0430598191321662,0.0301999502198622,0.0330208246909483,0.0360076329544511,0.087032274122625,0.0928399568572139,0.0512735418567991,0.1324981332448353,0.0819712934539119,Big Families
4087,4755,Bsc. Roland Hill,male,2,2,1,1,3417.0,2552.0,17.0,469.0,576.0,263.0,530.0,1176.0,1230.0,1283.0,559.0,643.0,2012,38.71208550184394,-9.189644581438928,1,0.200139858092942,Bsc,4,48,12055.0,0.2834508502695976,0.2116963915387806,0.0389050186644545,0.0477810037328909,0.0218166735794276,0.0439651596847781,0.0975528826213189,0.1020323517212774,0.1064288676897552,0.0463708004977187,Big Families
4093,4763,Msc. Paula Palmer,female,3,1,1,1,5007.0,2121.0,19.0,477.0,496.0,156.0,1342.0,1699.0,1457.0,937.0,958.0,741.0,2008,38.76546372481397,-9.14465927836448,1,0.1566935593097322,Msc,4,64,14650.0,0.3417747440273037,0.144778156996587,0.0325597269624573,0.0338566552901023,0.0106484641638225,0.0916040955631399,0.1159726962457338,0.0994539249146757,0.0639590443686006,0.0653924914675768,Big Families
4098,4769,Bsc. Shonda Vaughn,female,3,2,1,1,4134.0,1638.0,19.0,509.0,578.0,444.0,735.0,844.0,701.0,795.0,1446.0,731.0,2009,38.790294526396096,-9.20396295731902,1,0.1655444915888622,Bsc,5,34,11824.0,0.3496278755074425,0.138531799729364,0.0430480378890392,0.0488836265223274,0.0375507442489851,0.0621617050067659,0.0713802435723951,0.059286197564276,0.0672361299052774,0.1222936400541272,Big Families
4101,4772,Bsc. Audrey Trinkle,female,1,2,2,1,4920.0,1365.0,14.0,467.0,652.0,396.0,1478.0,1279.0,951.0,369.0,1108.0,268.0,2007,38.76832879082889,-9.15266979271053,1,0.4710205016742372,Bsc,3,69,12985.0,0.3788987293030419,0.105121293800539,0.0359645745090489,0.050211782826338,0.0304967269926838,0.113823642664613,0.0984982672314208,0.0732383519445514,0.0284174046977281,0.0853292260300346,Big Families
4106,4777,Phd. Heather Kressler,female,4,0,2,1,6286.0,2255.0,12.0,408.0,805.0,266.0,1361.0,1478.0,743.0,785.0,688.0,417.0,2010,38.72357004946008,-9.169428322847928,1,0.2306570347016819,Phd,4,35,15075.0,0.4169817578772802,0.1495854063018242,0.0270646766169154,0.0533996683250414,0.0176451077943615,0.0902819237147595,0.0980431177446102,0.0492868988391376,0.0520729684908789,0.0456384742951907,Big Families
4107,4778,Bsc. Ronald Drelick,male,4,3,1,1,5426.0,2638.0,21.0,450.0,502.0,376.0,1082.0,878.0,1093.0,1093.0,1138.0,339.0,2009,38.7636979628117,-9.162801786112547,1,0.1071921038968156,Bsc,7,82,14676.0,0.3697192695557372,0.1797492504769692,0.0306623058053965,0.0342055055873535,0.0256200599618424,0.0737258108476424,0.0598255655491959,0.0744753338784409,0.0744753338784409,0.0775415644589806,Big Families
4115,4789,Phd. Marie Funk,female,2,2,1,1,4420.0,1382.0,21.0,446.0,466.0,515.0,1385.0,1471.4238457539814,770.0,1429.0,758.0,503.0,2013,38.741362125152975,-9.10992443150751,1,0.0633107225109707,Phd,4,83,13042.42384575398,0.3388940623516809,0.1059618991334893,0.0341960976943098,0.0357295549900188,0.0394865253645058,0.1061919177278457,0.1128182815675791,0.059038105884795,0.1095655237784054,0.0581180315073697,Big Families
4117,4794,Bsc. Victoria Baxter,female,3,2,1,1,3400.0,1011.0,20.0,412.0,692.0,395.0,1445.0,463.0,832.0,769.0,1215.0,514.0,2010,38.7295210469452,-9.218488799568952,1,0.1685890224286796,Bsc,5,51,10634.0,0.3197291705849163,0.0950724092533383,0.0387436524355839,0.0650742900131653,0.0371450065826593,0.1358848974985894,0.0435395899943577,0.0782396088019559,0.0723152153470002,0.1142561594884333,Big Families
4127,4807,Bsc. Nadia Hayes,female,7,3,1,1,4738.0,121.0,22.0,482.0,484.0,307.0,1184.0,1365.0,1132.0,835.0,940.0,773.0,2012,38.74526005349457,-9.14091801260274,1,0.144686090769286,Bsc,10,53,11588.0,0.4088712461166724,0.0104418363824646,0.0415947531929582,0.0417673455298584,0.026492923714187,0.102174663444943,0.1177942699344149,0.0976872626855367,0.0720573006558508,0.0811183983431135,Big Families
4133,4814,Bsc. James Shipley,male,5,1,1,1,5851.0,2147.0,20.0,580.0,667.0,181.0,836.0,1471.4238457539814,1021.0,1546.0,1216.0,277.0,2006,38.74431313818132,-9.169512248640318,1,0.2683600251177884,Bsc,6,56,15516.42384575398,0.3770843113183652,0.1383695122885883,0.0373797471482912,0.0429867092205348,0.0116650590238632,0.053878394165468,0.0948300884521552,0.0658012445489746,0.0996363605021693,0.0783685733315898,Big Families
4138,4820,Msc. Jeffrey Rowden,male,7,1,0,1,5507.0,2753.0,17.0,371.0,541.0,304.0,719.0,690.0,1097.0,1090.0,674.0,577.0,2011,38.75906408919934,-9.128574011896802,1,0.2087121524794888,Msc,8,69,13746.0,0.4006256365488142,0.2002764440564527,0.0269896697221009,0.0393569038265677,0.0221155245162229,0.0523061254183035,0.0501964207769533,0.0798050341917648,0.0792957951404044,0.0490324458024152,Big Families
4140,4822,Msc. Vivian Fitzhugh,female,2,2,2,2,5863.0,1067.0,15.0,482.0,526.0,342.0,1057.0,1042.0,2352.0,1408.0,1151.0,602.0,2009,38.77946556455693,-9.06404687357648,1,0.1890594404015111,Msc,4,84,15290.0,0.3834532374100719,0.0697841726618705,0.0315238718116415,0.0344015696533682,0.0223675604970569,0.0691301504251144,0.0681491170699803,0.1538260300850228,0.0920863309352518,0.0752779594506213,Big Families
4156,4842,Bsc. Rose Warren,female,2,2,1,2,4657.0,2649.0,18.0,480.0,471.0,298.0,1418.0,854.0,1132.0,1250.0,1748.0,687.0,2010,38.77534077527798,-9.130643731090323,1,0.1578384867057171,Bsc,4,48,14957.0,0.3113592297920706,0.1771077087651267,0.0320919970582336,0.0314902721133917,0.0199237815069866,0.0948051079761984,0.0570970114327739,0.0756836263956675,0.0835729090058166,0.116868355953734,Big Families
4158,4844,Msc. Denise Webb,female,1,3,1,1,4859.0,1183.0,11.0,554.0,665.0,355.0,1439.0,1179.0,1418.0,865.0,1183.0,518.0,2003,38.76269781228085,-9.164390077501023,1,0.4224055022476054,Msc,4,50,13700.0,0.3546715328467153,0.0863503649635036,0.0404379562043795,0.0485401459854014,0.025912408759124,0.1050364963503649,0.0860583941605839,0.1035036496350365,0.0631386861313868,0.0863503649635036,Big Families
4160,4846,Phd. Blanca Highley,female,1,1,1,1,5229.0,2198.0,21.0,407.0,519.0,523.0,1292.0,722.0,327.0,711.0,852.0,580.0,2010,38.72777178658663,-9.159752375608054,1,0.3009410983206154,Phd,2,55,12780.0,0.4091549295774648,0.1719874804381846,0.0318466353677621,0.0406103286384976,0.040923317683881,0.1010954616588419,0.0564945226917057,0.0255868544600938,0.0556338028169014,0.0666666666666666,Big Families
4178,4869,Phd. Nelson Burns,male,3,4,1,1,5050.0,1558.0,15.0,583.0,607.0,384.0,792.0,435.0,867.0,1315.0,1181.0,109.0,2009,38.76196487911112,-9.17204931354141,1,0.2819456873479452,Phd,7,68,12772.0,0.3953961791418728,0.12198559348575,0.0456467272157845,0.0475258377701221,0.0300657688694018,0.0620106482931412,0.0340588787973692,0.0678828687754462,0.1029595991230817,0.09246789852803,Big Families
4194,4886,Bsc. John White,male,5,3,1,1,4162.0,1532.0,18.0,413.0,508.0,109.0,422.0,801.0,168.0,1228.0,992.0,253.0,2008,38.763363286158246,-9.17640152821833,1,0.1070433476580832,Bsc,8,55,10335.0,0.4027092404450895,0.1482341557813256,0.0399612965650701,0.0491533623609095,0.0105466860183841,0.0408321238509917,0.0775036284470246,0.016255442670537,0.1188195452346395,0.095984518626028,Big Families
4198,4890,Bsc. Patricia Salmi,female,2,3,2,1,5688.0,717.0,19.0,567.0,485.0,269.0,1222.0,791.0,1377.0,1737.0,1140.0,390.0,2011,38.772026472927934,-9.1534492617558,1,0.1985066110211551,Bsc,5,51,13993.0,0.4064889587650968,0.0512399056671192,0.040520260130065,0.0346601872364753,0.0192238976631172,0.0873293789752018,0.056528264132066,0.0984063460301579,0.1241334953190881,0.0814693060816122,Big Families
4215,4912,Phd. Richard Level,male,2,1,1,1,4360.0,1356.0,13.52057966862436,438.0,443.0,345.0,1070.0,562.0,937.0,1135.0,1095.0,558.0,2008,38.789315298304864,-9.126958982695266,1,0.1257398731336913,Phd,3,55,11741.0,0.3713482667575164,0.1154927178264202,0.0373051699173835,0.0377310280214632,0.0293842091815007,0.0911336342730602,0.0478664508985606,0.0798058087045396,0.0966697896260965,0.0932629247934588,Big Families
4243,4944,Bsc. Irene Canal,female,3,2,1,1,4042.0,570.0,14.0,461.0,628.0,219.0,1258.0,581.0,658.0,1704.0,797.0,864.0,2010,38.74830310618687,-9.179024901744707,1,0.0646086251442943,Bsc,5,66,10918.0,0.3702143249679428,0.052207363986078,0.0422238505220736,0.057519692251328,0.020058618794651,0.1152225682359406,0.0532148745191427,0.0602674482505953,0.1560725407583806,0.072998717713867,Big Families
4248,4949,Phd. Julio Frost,male,1,2,1,1,4773.0,1910.0,23.0,399.0,435.0,250.0,989.0,1978.0,160.0,1082.0,808.0,376.0,2017,38.75218827387554,-9.1891745064895,1,0.2757315711948257,Phd,3,30,12784.0,0.3733573216520651,0.1494055068836045,0.0312108886107634,0.0340269086357947,0.0195556946182728,0.0773623279098873,0.1547246558197747,0.0125156445556946,0.0846370463078848,0.0632040050062578,Big Families
4253,4955,Phd. Helen Valdez,female,4,1,1,2,5147.0,3262.0,9.0,439.0,505.0,456.0,1382.0,1416.0,976.0,1090.0,411.0,486.0,2011,38.72924112260496,-9.098504524894771,1,0.2534887539209757,Phd,5,39,15084.0,0.3412224874038717,0.2162556351100504,0.029103686024927,0.0334791832405197,0.0302307080350039,0.0916202598780164,0.0938743038981702,0.0647043224608857,0.0722619994696367,0.027247414478918,Big Families
4260,4963,Bsc. Christine Torres,female,1,1,1,1,6400.0,1602.0,17.0,444.0,481.0,232.0,804.0,2010.0,899.0,839.0,963.0,58.0,2013,38.771465438282384,-9.200099877883904,1,0.0533847092293614,Bsc,2,45,14674.0,0.4361455635818454,0.1091726863840806,0.0302575984734905,0.032779065012948,0.0158102766798418,0.0547907864249693,0.1369769660624233,0.0612648221343873,0.0571759574758075,0.0656262777702058,Big Families
4261,4964,Phd. Elaine Early,female,9,3,1,1,5054.0,4073.0,16.0,386.0,394.0,165.0,922.0,1526.0,820.0,1122.0,650.0,596.0,2014,38.73042671372973,-9.181344127828384,1,0.1748214682302669,Phd,12,36,15112.0,0.3344362096347273,0.2695209105346744,0.0255426151402858,0.026071995764955,0.0109184753838009,0.061011116993118,0.1009793541556379,0.0542615140285865,0.0742456326098464,0.0430121757543673,Big Families
