,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
66,6576,Patrick`s Fishy,male,0,0,0,1,13370.0,186.0,9.0,287.0,485.0,122.0,46.0,47474.0,95.0,0.0,0.0,7.0,2011,39.35694745177596,-9.380345703379838,1,0.6122848316620898,No Degree,0,67,62065.0,0.2154193184564569,0.0029968581326029,0.0046241843228872,0.0078143881414645,0.0019656811407395,0.0007411584629017,0.7649077579956497,0.0015306533472971,0.0,0.0
67,6597,John`s Fishy,male,0,0,1,1,18125.0,173.0,8.0,206.0,274.0,116.0,120.0,46985.0,62.0,0.0,0.0,23.0,2013,39.35602342005024,-9.380952533529792,1,0.4541611235303353,No Degree,0,48,66061.0,0.2743676299178032,0.0026187917228016,0.0031183300283071,0.0041476816881367,0.0017559528314739,0.0018165029291109,0.7112365843689923,0.000938526513374,0.0,0.0
68,6692,Darren`s Fishy,male,0,0,1,1,12281.0,288.0,6.0,549.0,310.0,46.0,120.0,38414.0,155.0,0.0,0.0,29.0,2018,38.96416401471517,-9.417934622914032,1,0.593592354311151,No Degree,0,67,52163.0,0.2354350785039204,0.0055211548415543,0.0105247014167129,0.0059429097252842,0.000881851120526,0.0023004811839809,0.7364223683453789,0.0029714548626421,0.0,0.0
69,6856,Helena`s Fishy,female,0,0,0,1,11503.0,76.0,8.0,456.893937976519,194.0,32.0,124.0,33747.0,72.0,0.0,0.0,11.0,2012,39.35572725798843,-9.38107915948511,1,0.6769626209786587,No Degree,0,47,46204.89393797652,0.2489563121915426,0.0016448474073334,0.0098884317014088,0.0041986894345091,0.0006925673294035,0.0026836984014388,0.7303771770432053,0.001558276491158,0.0,0.0
70,7208,Ellen`s Fishy,female,0,0,0,1,14158.0,378.0,6.0,71.0,257.0,12.0,111.0,36287.0,160.0,0.0,0.0,18.0,2008,38.96367208804813,-9.417815117107477,1,0.2095972993989858,No Degree,0,71,51434.0,0.2752653886534199,0.0073492242485515,0.0013804098456274,0.0049966947933273,0.0002333087063032,0.0021581055333048,0.705506085468756,0.0031107827507096,0.0,0.0
71,7237,Kenneth`s Fishy,male,0,0,0,1,14818.0,294.0,8.0,817.0,111.0,127.0,104.0,43463.0,51.0,0.0,0.0,19.0,2013,38.963256837913896,-9.416755914108494,1,0.2867073420079258,No Degree,0,38,59785.0,0.247854813080204,0.0049176214769591,0.0136656351927741,0.001856653006607,0.002124278665217,0.0017395667809651,0.7269883750104541,0.0008530567868194,0.0,0.0
72,7348,Kimberly`s Fishy,female,0,0,0,1,10669.0,6.0,8.0,944.0,305.0,116.0,61.0,36700.0,149.0,0.0,0.0,6.0,2009,38.963229348045424,-9.417626248350569,1,0.6451125539035006,No Degree,0,40,48950.0,0.2179570990806945,0.0001225740551583,0.0192849846782431,0.0062308478038815,0.0023697650663942,0.0012461695607763,0.7497446373850868,0.003043922369765,0.0,0.0
73,7898,David`s Fishy,male,0,0,1,1,14413.0,258.0,7.0,298.0,324.0,113.0,132.0,42468.0,113.0,0.0,0.0,5.0,2008,39.35642216525664,-9.381399534038168,1,0.5844742352752682,No Degree,0,58,58119.0,0.2479911904884805,0.0044391679141072,0.0051274110015657,0.0055747690084137,0.0019442867220702,0.002271202188613,0.7307076859546792,0.0019442867220702,0.0,0.0
74,8056,Laura`s Fishy,female,0,0,1,1,9713.0,90.0,9.0,321.0,361.0,55.0,126.0,1471.4238457539814,76.0,0.0,0.0,35.0,2015,39.35742982484005,-9.381243122582644,1,0.6898215051867908,No Degree,0,31,12213.42384575398,0.7952724905536412,0.0073689410223234,0.0262825563129536,0.029557641211764,0.0045032417358643,0.0103165174312528,0.1204759504244605,0.0062226613077398,0.0,0.0
75,8107,Sherri`s Fishy,female,0,0,1,1,14840.0,167.0,17.0,353.0,401.0,66.0,66.0,38475.0,34.0,0.0,0.0,31.0,2009,39.35666208239951,-9.381433914668923,1,0.0375980179315119,No Degree,0,75,54402.0,0.2727840888202639,0.0030697400830851,0.0064887320319105,0.0073710525348332,0.0012131906915186,0.0012131906915186,0.707235028123966,0.0006249770229035,0.0,0.0
76,8293,Hui`s Fishy,female,0,0,1,1,12650.0,194.0,6.0,479.0,281.0,157.0,144.0,35439.0,188.0,0.0,0.0,16.0,2015,38.96397381249497,-9.417574225374286,1,0.4068516173312109,No Degree,0,29,49532.0,0.2553904546555762,0.0039166599370104,0.0096705160300411,0.0056731002180408,0.0031696680933537,0.0029072114996365,0.7154768634418154,0.0037955261245255,0.0,0.0
77,8298,Leland`s Fishy,male,0,0,0,1,14501.0,270.0,8.0,131.0,137.0,67.0,81.0,42217.0,154.0,0.0,0.0,21.0,2017,38.96292267504326,-9.4177921387674,1,0.7532229582825222,No Degree,0,48,57558.0,0.2519371764133569,0.0046909204628374,0.0022759651134507,0.0023802077904027,0.0011640432259633,0.0014072761388512,0.7334688488133708,0.0026755620417665,0.0,0.0
78,8527,Trudy`s Fishy,female,0,0,1,1,14037.0,324.0,7.0,366.0,302.0,108.0,54.0,42141.0,36.0,0.0,0.0,25.0,2012,39.356658854841264,-9.381093565535611,1,0.2168506676912396,No Degree,0,51,57368.0,0.2446834472179612,0.0056477478733788,0.0063798633384465,0.0052642588202482,0.0018825826244596,0.0009412913122298,0.7345732812717891,0.0006275275414865,0.0,0.0
79,8642,Kenny`s Fishy,male,0,0,0,1,11751.0,197.0,7.0,1007.0,172.0,61.0,114.0,37088.0,67.0,0.0,0.0,9.0,2008,39.35674957750394,-9.381000755300931,1,0.3802208146546871,No Degree,0,34,50457.0,0.2328913728521315,0.003904314564877,0.0199575876488891,0.0034088431733951,0.0012089501952157,0.0022593495451572,0.7350417186911627,0.0013278633291713,0.0,0.0
80,8979,Rosa`s Fishy,female,0,0,0,1,17606.0,28.0,6.0,349.0,359.0,132.0,229.0,36368.0,106.0,0.0,0.0,16.0,2014,39.35647317021053,-9.38180336870318,1,0.3743172106910287,No Degree,0,50,55177.0,0.3190822262899396,0.0005074578175689,0.0063250992261268,0.0065063341609728,0.0023923011399677,0.0041502800079743,0.6591152110480816,0.001921090309368,0.0,0.0
81,9503,Maxine`s Fishy,female,1,0,0,1,13642.0,254.0,9.0,146.0,334.0,36.0,23.0,34848.0,140.0,0.0,0.0,29.0,2012,39.35736373970665,-9.380652355558745,1,0.4353804691795699,No Degree,1,72,49423.0,0.2760253323351476,0.0051393076098172,0.0029540902009186,0.0067579871719644,0.0007284058029662,0.0004653703741173,0.7050968172713109,0.0028326892337575,0.0,0.0
82,9961,Angel`s Fishy,male,0,0,1,1,13879.0,112.0,8.0,522.0,318.0,63.0,75.0,38327.0,116.0,0.0,0.0,16.0,2008,39.35647888843121,-9.380437398346096,1,0.4865166975878238,No Degree,0,36,53412.0,0.2598479742379989,0.0020969070620834,0.0097730847000674,0.0059537182655583,0.0011795102224219,0.0014041788362165,0.7175728300756384,0.0021717966000149,0.0,0.0
83,9962,Linda`s Fishy,female,0,0,1,1,17040.0,90.0,7.0,989.0,289.0,186.0,92.0,40463.0,49.0,0.0,0.0,9.0,2014,39.35735696214641,-9.381656201649518,1,0.3457711749217488,No Degree,0,40,59198.0,0.2878475624176492,0.0015203216324875,0.0167066454947802,0.0048819216865434,0.0031419980404743,0.0015541065576539,0.6835197135038346,0.0008277306665765,0.0,0.0
84,10023,Michele`s Fishy,female,0,0,1,1,12920.0,1.0,17.0,502.0,210.0,132.0,28.0,36608.0,106.0,0.0,0.0,13.0,2013,39.35721540489786,-9.38067545583573,1,0.6028685482126575,No Degree,0,69,50507.0,0.2558061258835409,1.979923574950007e-05,0.009939216346249,0.004157839507395,0.002613499118934,0.000554378600986,0.7248104223176985,0.002098718989447,0.0,0.0
85,10094,Alisha`s Fishy,female,0,0,0,1,15616.0,184.0,6.0,301.0,277.0,144.0,77.0,40769.0,104.0,0.0,0.0,15.0,2007,38.96335952348778,-9.41768856644137,1,0.2674372191061104,No Degree,0,77,57472.0,0.2717149220489978,0.0032015590200445,0.005237332962138,0.0048197383073496,0.0025055679287305,0.0013397828507795,0.7093715200445434,0.0018095768374164,0.0,0.0
86,10233,Elizabeth`s Fishy,female,0,0,1,1,12494.0,132.0,8.0,323.0,467.0,85.0,32.0,46086.0,150.0,0.0,0.0,20.0,2009,38.96348789555616,-9.417434200009994,1,0.1900508630507471,No Degree,0,38,59769.0,0.2090381301343505,0.0022085027355317,0.0054041392695209,0.0078134149810102,0.0014221419130318,0.0005353946025531,0.7710686141645334,0.0025096621994679,0.0,0.0
87,10428,John`s Fishy,male,0,0,0,1,11911.0,38.0,8.0,374.0,259.0,96.0,81.0,34165.0,84.0,0.0,0.0,32.0,2011,39.35724144053016,-9.381419787372351,1,0.4250103090438671,No Degree,0,65,47008.0,0.2533824029952348,0.0008083730428863,0.0079560925799863,0.0055097004765146,0.0020422055820285,0.0017231109598366,0.7267911844792376,0.001786929884275,0.0,0.0
88,10499,Lorenzo`s Fishy,male,0,0,1,1,17052.0,282.0,8.0,250.0,243.0,79.0,101.0,43601.0,126.0,0.0,0.0,11.0,2008,38.96395601423844,-9.41778224947728,1,0.1933708885680606,No Degree,0,57,61734.0,0.2762173194673923,0.0045679852269413,0.0040496322933877,0.0039362425891729,0.0012796838047105,0.0016360514465286,0.7062720704959989,0.0020410146758674,0.0,0.0
89,10518,Janet`s Fishy,female,0,0,0,1,16507.0,11.0,17.0,29.0,123.0,140.0,68.0,41629.0,22.0,0.0,0.0,19.0,2005,38.96297639370951,-9.416716854475832,1,0.4103962935533467,No Degree,0,64,58529.0,0.2820311298672453,0.0001879410206905,0.0004954808727297,0.0021015223222675,0.0023919766269712,0.0011618172188146,0.7112542500298997,0.0003758820413811,0.0,0.0
90,10647,Diane`s Fishy,female,0,0,0,1,12539.0,83.0,17.0,74.0,413.0,166.0,63.0,37792.0,162.0,0.0,0.0,29.0,2024,38.962619111413815,-9.416973671014228,1,0.7765787281000185,No Degree,0,23,51292.0,0.2444630741636122,0.001618186071902,0.0014427201122982,0.0080519379240427,0.0032363721438041,0.0012282617172268,0.7368010605942447,0.003158387272869,0.0,0.0
91,11050,Virgie`s Fishy,female,0,0,1,1,14723.0,98.0,10.0,156.0,469.0,170.0,37.0,39362.0,195.0,0.0,0.0,11.0,2013,39.355957458165065,-9.380680219965608,1,0.1210009308615366,No Degree,0,34,55210.0,0.2666727042202499,0.0017750407534866,0.0028255750769788,0.0084948378916862,0.0030791523274769,0.0006701684477449,0.7129505524361529,0.0035319688462235,0.0,0.0
92,11437,Teri`s Fishy,female,0,0,1,1,13758.0,151.0,17.0,87.0,244.0,39.0,24.0,1471.4238457539814,171.0,0.0,0.0,28.0,2015,38.96294910741502,-9.416311354010176,1,0.4982475928050446,No Degree,0,38,15945.42384575398,0.8628180807914706,0.0094698015844971,0.005456110846697,0.0153021959378629,0.0024458427933469,0.001505134026675,0.0922787540793905,0.0107240799400597,0.0,0.0
93,11748,Natalie`s Fishy,female,0,0,1,1,12919.0,21.0,8.0,621.0,183.0,69.0,12.0,48875.0,84.0,0.0,0.0,23.0,2007,39.35622797877021,-9.38172147958341,1,0.5604672645968922,No Degree,0,46,62784.0,0.2057689857288481,0.0003344801223241,0.0098910550458715,0.0029147553516819,0.0010990061162079,0.0001911314984709,0.7784626656472987,0.0013379204892966,0.0,0.0
94,11809,Lisa`s Fishy,female,0,0,0,1,12955.0,424.0,8.0,874.0,162.0,119.0,12.0,42269.0,134.0,0.0,0.0,36.0,2014,38.9625942313355,-9.416839132546029,1,0.487311412754829,No Degree,0,49,56949.0,0.2274842402851674,0.0074452580378935,0.0153470649177334,0.0028446504767423,0.0020895889304465,0.000210714850129,0.7422255000087797,0.0023529824931078,0.0,0.0
95,11905,Linda`s Fishy,female,0,0,1,1,17371.0,18.0,7.0,19.0,187.0,61.0,77.0,43153.0,141.0,0.0,0.0,30.0,2011,39.35616074974542,-9.38091602849908,1,0.5189518272771624,No Degree,0,52,61027.0,0.2846445016140397,0.0002949514149474,0.0003113376046667,0.0030642174775099,0.0009995575728775,0.0012617366083864,0.7071132449571501,0.0023104527504219,0.0,0.0
96,12033,Sylvia`s Fishy,female,0,0,0,1,12016.0,47.0,7.0,462.0,335.0,63.0,97.0,34115.0,127.0,0.0,0.0,17.0,2020,38.9630922006841,-9.417187109700262,1,0.0266205213404356,No Degree,0,26,47262.0,0.2542423088316194,0.0009944564343447,0.0097752951631331,0.0070881469256485,0.0013329947949727,0.0020523888113071,0.7218272608014896,0.0026871482374846,0.0,0.0
97,12108,Karen`s Fishy,female,1,0,1,1,14169.0,210.0,7.0,608.0,276.0,166.0,92.0,35270.0,55.0,0.0,0.0,19.0,2014,39.35641835287461,-9.380643253847976,1,0.3170737041808955,No Degree,1,78,50846.0,0.278664988396334,0.0041301183967273,0.0119576761200487,0.0054281556071274,0.0032647602564606,0.0018093852023758,0.6936632183455925,0.0010816976753333,0.0,0.0
98,12274,Thomas`s Fishy,male,0,0,1,1,14872.0,107.0,9.0,98.0,453.0,138.0,48.0,30255.0,179.0,0.0,0.0,28.0,2024,39.35576645780949,-9.38140667218996,1,0.3975667297635142,No Degree,0,23,46150.0,0.3222535211267606,0.0023185265438786,0.0021235102925243,0.009815817984832,0.0029902491874322,0.0010400866738894,0.6555796316359697,0.0038786565547128,0.0,0.0
99,12286,Wendy`s Fishy,female,0,0,1,1,10857.0,22.0,17.0,686.0,229.0,87.0,69.0,45543.0,89.0,0.0,0.0,14.0,2008,38.96386548184011,-9.41705450316898,1,0.4498653534801108,No Degree,0,83,57582.0,0.1885485047410649,0.0003820638393942,0.011913445173839,0.0039769372373311,0.0015108888194227,0.0011982911326456,0.790924247160571,0.0015456218957313,0.0,0.0
100,12463,Ben`s Fishy,male,0,0,0,1,12700.0,54.0,7.0,546.0,262.0,103.0,82.0,36951.0,113.0,0.0,0.0,30.0,2007,39.35650641972008,-9.380747409903684,1,0.2254017494212352,No Degree,0,39,50811.0,0.249945877861093,0.0010627620003542,0.0107457046702485,0.0051563637794965,0.0020271201117868,0.0016138237783157,0.7272244199090748,0.0022239278896301,0.0,0.0
101,12487,Derrick`s Fishy,male,0,0,0,1,17416.0,170.0,17.0,409.0,274.0,140.0,105.0,40936.0,72.0,0.0,0.0,29.0,2003,38.96286945539692,-9.41696690682641,1,0.3151833804891535,No Degree,0,51,59522.0,0.2925976949699271,0.0028560868250394,0.0068714088908302,0.0046033399415342,0.0023520715029736,0.0017640536272302,0.687745707469507,0.0012096367729578,0.0,0.0
102,12607,Lupe`s Fishy,female,0,0,0,1,14072.0,108.0,9.0,645.0,411.0,115.0,59.0,37747.0,75.0,0.0,0.0,0.0,2015,38.96312661426876,-9.416551213759885,1,0.2534887539209757,No Degree,0,67,53232.0,0.2643522693116922,0.0020288548241659,0.0121167718665464,0.0077209197475202,0.0021603546738803,0.0011083558761647,0.7091035467388037,0.0014089269612263,0.0,0.0
103,12614,Janice`s Fishy,female,1,0,0,1,14549.0,378.0,8.0,800.0,400.0,80.0,124.0,41887.0,38.0,0.0,0.0,22.0,2021,38.962800212656056,-9.418075769528794,1,0.4166624360547614,No Degree,1,26,58256.0,0.2497425157923647,0.0064886020324086,0.0137324910738808,0.0068662455369404,0.001373249107388,0.0021285361164515,0.7190160670145564,0.0006522933260093,0.0,0.0
104,12890,Pamela`s Fishy,female,0,0,0,1,14494.0,92.0,7.0,635.0,367.0,149.0,123.0,36716.0,160.0,0.0,0.0,31.0,2021,38.96364884646409,-9.416685096143643,1,0.475647578989675,No Degree,0,25,52736.0,0.2748407160194174,0.0017445388349514,0.0120411104368932,0.006959192961165,0.0028253944174757,0.0023323725728155,0.6962226941747572,0.0030339805825242,0.0,0.0
105,13115,Jennifer`s Fishy,female,0,0,0,1,14170.0,243.0,10.0,756.0,329.0,53.0,38.0,40814.0,64.0,0.0,0.0,22.0,2006,38.96401365505776,-9.417489837945386,1,0.3530698904962842,No Degree,0,40,56467.0,0.2509430286716135,0.0043033984451095,0.0133883507181185,0.0058264118865886,0.000938601306958,0.0006729594276302,0.7227938441921831,0.0011334053517983,0.0,0.0
106,13164,Samuel`s Fishy,male,0,0,0,1,13417.0,403.0,8.0,159.0,410.0,136.0,159.0,36387.0,64.0,0.0,0.0,13.0,2008,39.355753692615885,-9.38168166559434,1,0.29060323169304,No Degree,0,38,51135.0,0.26238388579251,0.0078810990515302,0.0031094162511,0.0080179915908868,0.0026596264789283,0.0031094162511,0.711586975652684,0.0012515889312603,0.0,0.0
107,13242,Joseph`s Fishy,male,0,0,0,1,16392.0,195.0,7.0,695.0,282.0,126.0,48.0,35359.0,157.0,0.0,0.0,7.0,2014,38.963701123403865,-9.417035443315102,1,0.278427740149008,No Degree,0,69,53254.0,0.3078078641979945,0.0036616967739512,0.0130506628610057,0.0052953768730987,0.0023660194539377,0.0009013407443572,0.6639689037443197,0.0029481353513351,0.0,0.0
108,13460,Juanita`s Fishy,female,0,0,0,1,15134.0,439.0,17.0,59.0,220.0,114.0,115.0,48279.0,70.0,0.0,0.0,16.0,2022,39.35759962280833,-9.380703371628398,1,0.1405827796105989,No Degree,0,24,64430.0,0.234890578922862,0.0068135961508614,0.0009157224895235,0.0034145584355114,0.0017693620984013,0.0017848828185627,0.7493248486729784,0.001086450411299,0.0,0.0
109,13523,Anissa`s Fishy,female,0,0,0,1,13422.0,211.0,8.0,764.0,324.0,90.0,60.0,34535.0,77.0,0.0,0.0,24.0,2010,39.35715718065591,-9.381918055445697,1,0.2448555051957676,No Degree,0,39,49483.0,0.2712446698866277,0.0042640906978154,0.0154396459390093,0.0065477032516217,0.0018188064587838,0.0012125376391892,0.6979164561566599,0.0015560899702928,0.0,0.0
110,13739,Floyd`s Fishy,male,0,0,0,1,10698.0,31.0,6.0,72.0,170.0,220.0,134.0,41963.0,184.0,0.0,0.0,31.0,2010,38.963613213967626,-9.416291174907505,1,0.2637003956544926,No Degree,0,47,53472.0,0.2000673249551167,0.0005797426690604,0.0013464991023339,0.0031792339916217,0.004114302812687,0.0025059844404548,0.7847658587672053,0.00344105326152,0.0,0.0
111,13825,Kevin`s Fishy,male,0,0,0,1,14980.0,154.0,8.0,188.0,441.0,27.0,100.0,38555.0,122.0,0.0,0.0,31.0,2009,38.962941738800815,-9.416093368293014,1,0.501926489549934,No Degree,0,71,54567.0,0.2745248959994135,0.0028222185570033,0.0034453057708871,0.008081807685964,0.0004948045522018,0.0018326094525995,0.706562574449759,0.0022357835321714,0.0,0.0
112,14162,Princess`s Fishy,female,0,0,1,1,13594.0,11.0,6.0,1283.0,369.0,213.0,91.0,40279.0,117.0,0.0,0.0,30.0,2011,39.35580589980536,-9.381800541660755,1,0.5187365829909508,No Degree,0,69,55957.0,0.2429365405579284,0.0001965795164143,0.0229283199599692,0.0065943492324463,0.0038064942723877,0.0016262487267008,0.719820576514109,0.0020908912200439,0.0,0.0
113,14322,Sean`s Fishy,male,0,0,1,1,12693.0,91.0,7.0,651.0,240.0,91.0,66.0,34910.0,172.0,0.0,0.0,23.0,2008,39.35604030353782,-9.381320082373891,1,0.0936383705640462,No Degree,0,52,48914.0,0.259496258739829,0.0018604080631312,0.0133090730670155,0.0049065707159504,0.0018604080631312,0.0013493069468863,0.7137015987242916,0.0035163756797644,0.0,0.0
114,14384,Berta`s Fishy,female,0,0,1,1,9450.0,27.0,17.0,1253.0,128.0,82.0,18.0,36612.0,67.0,0.0,0.0,16.0,2008,39.35715578014276,-9.380946952020713,1,0.1185818926218297,No Degree,0,46,47637.0,0.1983752125448706,0.0005667863215567,0.0263030837374309,0.0026869870058987,0.0017213510506539,0.0003778575477045,0.7685622520309843,0.0014064697609001,0.0,0.0
115,14534,Iris`s Fishy,female,0,0,1,1,11442.0,325.0,6.0,608.0,206.0,114.0,93.0,34079.0,115.0,0.0,0.0,1.0,2009,38.96385081697207,-9.416170916244182,1,0.5762296838806675,No Degree,0,46,46982.0,0.2435400791792601,0.0069175428887659,0.0129411263888297,0.00438465795411,0.0024264611979055,0.0019794815035545,0.7253629049423184,0.0024477459452556,0.0,0.0
116,14622,Lori`s Fishy,female,0,0,1,1,12542.0,167.0,6.0,245.0,42.0,100.0,121.0,33896.0,182.0,0.0,0.0,18.0,2012,38.9629453716712,-9.417789470014345,1,0.2789896882445964,No Degree,0,70,47295.0,0.2651865947774606,0.0035310286499629,0.0051802516122211,0.0008880431335236,0.0021143884131514,0.0025584099799133,0.7166930965218311,0.0038481869119357,0.0,0.0
117,14727,Tyler`s Fishy,male,0,0,1,1,14184.0,158.0,9.0,456.893937976519,392.0,95.0,54.0,40034.0,101.0,0.0,0.0,14.0,2010,38.96417879355173,-9.417103307551262,1,0.3652099576365487,No Degree,0,39,55474.89393797652,0.2556832288108268,0.0028481352335103,0.0082360488780266,0.0070662595666838,0.001712486374579,0.0009734133076554,0.7216597844199549,0.0018206434087629,0.0,0.0
118,14800,Bradley`s Fishy,male,0,0,0,1,7740.0,23.0,17.0,237.0,176.0,111.0,43.0,39460.0,75.0,0.0,0.0,11.0,2007,39.35751300714896,-9.381665819966733,1,0.6466446330560116,No Degree,0,62,47865.0,0.1617047947351927,0.0004805181238901,0.0049514258853024,0.0036770082523764,0.0023190222500783,0.000898359970751,0.8244019638566803,0.0015669069257286,0.0,0.0
119,14810,Willie`s Fishy,male,0,0,0,1,12647.0,143.0,17.0,314.0,408.0,122.0,52.0,39773.0,100.0,0.0,0.0,40.0,2008,38.964220736406354,-9.416500415564917,1,0.2991253031556121,No Degree,0,78,53559.0,0.2361321159842416,0.0026699527623742,0.0058626934782202,0.0076177673220187,0.0022778617972703,0.0009708919135906,0.742601616908456,0.0018670998338281,0.0,0.0
120,15128,Jared`s Fishy,male,0,0,0,1,12599.0,100.0,17.0,433.0,225.0,154.0,33.0,36452.0,118.0,0.0,0.0,18.0,2018,39.35709556911227,-9.380863481385443,1,0.0893712918697873,No Degree,0,29,50114.0,0.2514067925130702,0.0019954503731492,0.0086403001157361,0.0044897633395857,0.0030729935746497,0.0006584986231392,0.7273815700203536,0.002354631440316,0.0,0.0
121,15171,James`s Fishy,male,0,0,1,1,16265.0,257.0,8.0,433.0,147.0,2.0,20.0,39114.0,143.0,0.0,0.0,21.0,2011,38.96396120408255,-9.416488005201426,1,0.5645282225610869,No Degree,0,70,56381.0,0.2884837090509214,0.0045582731771341,0.0076798921622532,0.0026072613114347,3.547294301271705e-05,0.0003547294301271,0.6937443464997074,0.0025363154254092,0.0,0.0
122,15195,Teresa`s Fishy,female,0,0,0,1,14527.0,216.0,12.0,1482.0,455.0,128.0,49.0,47688.0,142.0,0.0,0.0,16.0,2006,39.35674857942067,-9.380350760045728,1,0.2638953439384627,No Degree,0,39,64687.0,0.2245737165118184,0.0033391562446859,0.0229103220121508,0.0070338707932041,0.0019787592561101,0.0007574937777296,0.7372114953545534,0.0021951860497472,0.0,0.0
123,15582,Jose`s Fishy,male,0,0,1,1,14904.0,25.0,17.0,101.0,326.0,125.0,56.0,47366.0,170.0,0.0,0.0,30.0,2009,39.35593522040652,-9.38190103233716,1,0.3199998762918614,No Degree,0,81,63073.0,0.2362976233887717,0.0003963661154535,0.0016013191064322,0.0051686141455139,0.0019818305772676,0.0008878600986158,0.7509710969828611,0.0026952895850839,0.0,0.0
124,15712,Danielle`s Fishy,female,0,0,1,1,15627.0,25.0,6.0,506.0,555.0,92.0,95.0,39620.0,37.0,0.0,0.0,19.0,2013,38.96368589008911,-9.41781940944936,1,0.4637851501997921,No Degree,0,76,56557.0,0.2763053202963382,0.0004420319323867,0.0089467263115087,0.0098131088989868,0.0016266775111834,0.0016797213430698,0.7005322064465938,0.0006542072599324,0.0,0.0
125,15721,Rodolfo`s Fishy,male,0,0,1,1,15430.0,487.0,11.0,300.0,435.0,126.0,159.0,40482.0,33.0,0.0,0.0,23.0,2023,38.96259329914768,-9.416120883181268,1,0.5424847073654979,No Degree,0,24,57452.0,0.2685720253428949,0.0084766413701872,0.0052217503307108,0.0075715379795307,0.0021931351388985,0.0027675276752767,0.7046229896261227,0.0005743925363781,0.0,0.0
126,15918,Cecil`s Fishy,male,0,0,1,1,12066.0,438.0,10.0,532.0,170.0,120.0,35.0,44033.0,94.0,0.0,0.0,24.0,2008,38.963628531383264,-9.417178589059874,1,0.9432149041587128,No Degree,0,53,57488.0,0.2098872808238241,0.0076189813526301,0.0092541052045644,0.0029571388811578,0.0020873921514055,0.0006088227108266,0.7659511550236571,0.0016351238519343,0.0,0.0
127,16094,Linda`s Fishy,female,0,0,0,1,16994.0,134.0,10.0,223.0,250.0,111.0,180.0,36454.0,87.0,0.0,0.0,13.0,2018,38.9634434991546,-9.416457436994856,1,0.3057617953061305,No Degree,0,27,54433.0,0.3122003196590304,0.0024617419580034,0.004096779527125,0.0045928021604541,0.0020392041592416,0.0033068175555269,0.6697040398287804,0.001598295151838,0.0,0.0
128,16198,Lionel`s Fishy,male,0,0,1,1,14248.0,53.0,12.0,1038.0,266.0,126.0,205.0,1471.4238457539814,39.0,0.0,0.0,32.0,2018,39.35670294444552,-9.382047115867827,1,0.2409237691295032,No Degree,0,24,17446.423845753983,0.8166716644034532,0.0030378718566383,0.0594964337205772,0.0152466776201093,0.0072221104516307,0.0117502590681294,0.0843395677396711,0.0022354151397904,0.0,0.0
129,16239,Robert`s Fishy,male,0,0,1,1,13868.0,243.0,11.0,74.0,328.0,126.0,104.0,39278.0,20.0,0.0,0.0,31.0,2011,38.96234743196968,-9.41794674740576,1,0.3357869225727319,No Degree,0,74,54041.0,0.2566199737236542,0.004496585925501,0.0013693306933624,0.0060694657759849,0.002331563072482,0.0019244647582391,0.7268185266741918,0.0003700893765844,0.0,0.0
130,16297,Ruth`s Fishy,female,0,0,1,1,10237.0,5.0,7.0,1134.0,254.0,157.0,77.0,35380.0,102.0,0.0,0.0,21.0,2010,39.3558287118365,-9.381424073787636,1,0.4704932095179395,No Degree,0,40,47346.0,0.2162167870569847,0.0001056055421788,0.0239513369661639,0.0053647615426857,0.003316014024416,0.0016263253495543,0.7472648164575677,0.0021543530604486,0.0,0.0
131,16427,Elaine`s Fishy,female,0,0,0,1,12939.0,278.0,10.0,259.0,368.0,94.0,101.0,44368.0,159.0,0.0,0.0,31.0,2012,38.96267997648531,-9.417341280202905,1,0.3922536704721026,No Degree,0,35,58566.0,0.2209302325581395,0.0047467814090086,0.0044223610968821,0.006283509203292,0.0016050268073626,0.0017245500802513,0.7575726530751631,0.0027148857699006,0.0,0.0
132,16529,Blanche`s Fishy,female,0,0,1,1,17882.0,358.0,17.0,642.0,85.0,152.0,80.0,38340.0,92.0,0.0,0.0,5.0,2024,38.96357444978785,-9.417622894389314,1,0.4504867074898275,No Degree,0,23,57631.0,0.3102843955510055,0.0062119345491141,0.011139837934445,0.0014749006611025,0.0026374694175009,0.0013881417986847,0.6652669570196595,0.0015963630684874,0.0,0.0
133,16698,Tonia`s Fishy,female,0,0,0,1,11964.0,103.0,8.0,172.0,37.0,1.0,105.0,42860.0,74.0,0.0,0.0,19.0,2020,38.96349003710915,-9.41771817271673,1,0.5261620145449655,No Degree,0,27,55316.0,0.2162846192783281,0.001862029069347,0.0031094077662882,0.0006688842287945,1.807795212958276e-05,0.0018981849736061,0.7748210282739171,0.0013377684575891,0.0,0.0
